 , C00, C01, C02, C03, C10, C11, C14, C15, C17, C18, C19, C23, C27, C28, C29, C30
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
572.586997275819,0.1139122,0.0000006556634,0.7623337,0.000000006956033,0.001084682,0.07010567,0.00004077801,0.00002330792,0.00005077272,0.3304996,0.0000001159599,3.676095,0.1283795,19.50854,15.45144,3.977139
572.686960089589,0.0924216,0.0000005360451,0.7044353,0.00000000591899,0.0008354913,0.05568356,0.00003314698,0.00002076681,0.008160043,0.283654,0.00000009317829,3.472638,0.1147682,17.34532,14.77721,3.688172
572.78692290336,0.07498543,0.0000004382499,0.6509343,0.000000005036554,0.0006435488,0.04422837,0.00002694399,0.00001850274,0.006541808,0.2434484,0.00000007487236,3.280442,0.1026001,15.42197,14.13241,3.420201
572.88688571713,0.06083875,0.0000003582962,1.063422,0.000000004285677,0.0004957024,0.03512973,0.0000219018,0.00001648551,0.005244489,0.2089416,0.00000006016283,3.098883,0.09172206,13.71189,13.51573,3.1717
572.9868485309,0.04936097,0.0000002929292,0.9826564,0.000000003646745,0.0003818217,0.02790286,0.00001780318,0.0000146882,0.2081332,0.1793258,0.00000004834316,2.927372,0.08199736,12.19144,12.92597,2.941254
573.08681134467,0.04004858,0.0000002394876,0.9080248,0.000000003103068,0.0002941034,0.02216269,0.00001447157,0.00001308684,0.1668579,0.1539079,0.0000000388456,2.765354,0.0733037,10.83958,12.36194,2.727551
573.186774158441,0.03249305,0.0000001957959,0.8390614,0.000000002640446,0.0002265373,0.0176034,0.00001176342,0.00001166007,0.133768,0.1320927,0.00000003121394,2.612303,0.06553178,9.637623,11.82253,2.529376
573.286736972211,0.02636295,0.0000001600752,1.932473,0.000000002246794,0.0001744935,0.01398203,0.000009562057,0.00001038885,0.3709241,0.1133697,0.0000000250816,2.467723,0.1087532,8.568947,13.92786,2.345599
573.386699785981,0.02138934,0.0000001308713,1.785704,0.00000000191183,0.7677413,0.01110566,0.000007772652,0.000009256222,0.2973654,0.09730044,0.00000002015404,2.331145,0.09722277,7.618772,17.78641,2.175175
573.486662599751,0.01735405,0.0465063,1.650082,0.000000001626804,0.5913634,0.008821005,0.000006318109,0.000008247077,0.3278357,0.08350891,0.00000001619455,2.202125,0.08691486,6.773958,17.03974,2.017134
573.586625413521,0.01408005,0.03802177,1.52476,0.000000001384271,0.4555058,0.007006352,0.000005135763,0.000007347952,0.262822,0.07167221,0.00000001301294,2.080247,0.1232597,6.022821,16.2962,1.870575
573.686588227292,0.01142372,0.03108513,1.408957,0.000000001177896,0.3508597,0.005565009,0.000004174677,0.000006546853,0.2107012,0.06151326,0.0000000104564,1.965114,0.1101913,5.354976,15.58511,2.976474
573.786551041062,0.009268534,0.02541401,1.301948,0.000000001002289,0.2702546,0.004420178,0.000003393445,0.000005833092,0.1689166,0.05279427,0.000000008402123,1.856353,0.0985084,4.761185,14.90505,3.538862
573.886513854832,0.007519942,0.02077751,1.203067,8.528622E-10,0.2081673,0.5142902,0.000002758409,0.000005197149,0.1354184,0.04531112,0.000000006751431,1.753611,0.08806418,4.233237,18.88493,3.281739
573.986476668602,0.006101237,0.0169869,1.111695,7.257129E-10,0.1603438,0.4084906,0.000002242212,0.000004630538,0.1085633,0.03888864,0.000000005425035,1.656556,0.0787273,3.763831,18.06088,3.043298
574.086439482373,0.004950184,0.01388783,1.027263,6.175196E-10,0.123507,0.3244561,0.000001822613,0.0000041257,0.08703393,0.03337649,0.000000004359225,1.564872,0.07038034,3.346475,17.97573,2.822181
574.186402296143,0.004016287,0.01135416,0.9492437,5.254565E-10,0.09513301,0.2577092,0.000001481537,0.000003675902,0.06977405,0.02864565,0.000000003502806,1.478263,0.06291837,2.975398,17.19135,2.617131
574.286365109913,0.003258578,0.009282721,0.8771498,4.471185E-10,0.07327752,0.2046934,0.000001204288,0.000003275143,0.05593702,0.02458536,0.00000000281464,1.396447,0.05624753,2.645469,16.44121,2.426978
574.386327923683,0.002643818,0.007589195,1.265995,3.804597E-10,0.05644303,0.4005925,0.0000009789221,0.000002918075,0.04484404,0.02110059,0.000000002261672,1.31916,0.05028396,6.282239,15.72379,2.250641
574.486290737453,0.002145038,0.006204634,1.169845,3.237386E-10,0.04347603,0.3181828,0.0000007957306,0.000002599937,0.03595093,0.5173287,0.000000001817341,1.24615,0.04495268,5.585628,18.09888,2.087116
574.586253551224,0.001740357,0.00507267,1.080996,2.754739E-10,0.03348801,0.2527263,0.0000006468208,0.000002316483,0.02882143,0.4440016,0.000000001460303,1.17718,0.04018663,4.966261,19.9049,1.935473
574.686216364994,0.001412023,0.00414722,1.02885,2.344048E-10,0.02579461,0.2007356,0.0000005257773,0.000002063932,0.02310579,0.3810681,0.00000000117341,1.112028,0.0359259,4.415573,20.01814,1.794847
574.786179178764,0.001145632,0.003390607,0.9507104,1.994584E-10,0.02160485,0.9383315,0.0000004273854,0.000001838915,0.01852364,0.3270548,9.428803E-10,1.050482,0.03211691,11.67986,19.1981,5.677632
574.886141992534,0.0009294985,0.00277203,0.8785051,1.697221E-10,0.01664144,1.243551,0.0000003474062,0.00000163843,0.01485018,0.2806975,7.576408E-10,0.9923422,0.02871176,16.47092,18.36039,5.625372
574.986104806304,0.278501,0.002266305,1.142874,1.44419E-10,0.0128183,0.987728,0.000000282394,0.000001459803,0.01190521,0.618404,6.087936E-10,0.9374201,0.02566763,14.64453,17.55923,5.21665
575.086067620075,0.2259593,0.001852844,1.056074,1.228882E-10,0.009873473,0.7845331,0.0000002295479,0.00000130065,0.009544265,0.5307503,4.891892E-10,0.8855378,0.02294626,13.02066,16.79303,4.837624
575.186030433845,0.18333,0.001514814,0.9758667,1.045674E-10,0.00760518,0.6231393,0.0000001865912,0.000001158848,0.007651523,0.4555208,3.930824E-10,0.8365269,0.02051341,11.57685,16.06026,4.486137
575.285993247615,0.1487432,0.001238454,0.9017508,8.897789E-11,0.005857996,0.4949474,0.0000001516733,0.000001032507,0.006134134,0.3909545,3.158569E-10,0.7902286,0.01833851,10.29314,15.35947,4.160188
575.385956061385,0.276349,0.001012512,0.8332639,7.571258E-11,0.004512202,0.3931271,0.0000001232898,0.0000009199393,0.004917662,0.3355399,2.538032E-10,0.7464927,0.03724427,9.151779,14.68925,3.857922
575.485918875156,0.2242133,0.0008277908,0.7699785,6.442494E-11,0.003475587,0.3122531,0.0000001002178,0.0000008196444,0.003942431,0.2879799,2.039407E-10,7.81456,0.0332955,8.136976,14.04828,3.577617
575.585881688926,0.1819134,0.0006767699,6.615377,5.482012E-11,0.002677119,0.2480166,0.00000008146345,0.0000007302839,0.0031606,0.2471611,1.638742E-10,11.09694,0.6445019,7.234701,15.04463,3.317678
575.685844502696,0.1475938,0.000553301,6.112947,4.664723E-11,0.002062088,0.1969947,0.00000006621871,0.0000006506658,0.002533815,0.2121281,1.316793E-10,10.67081,0.5761695,6.432475,18.4731,5.1447
575.785807316466,0.1197489,0.0004523576,5.648676,3.969281E-11,0.001588352,0.1564691,0.00000005382681,0.000000579728,0.002031329,0.1820607,1.058094E-10,11.31815,0.7164315,5.719204,17.66702,4.770902
