 , C0, C1, C2, C3
Time(s)/Cell Status, accepted, accepted, accepted, accepted
0,0,0,0,0
0.0999625617536398,0,0,0,0
0.19992512350728,0,0,0,0
0.299887685260919,0,0,0,0
0.399850247014559,0,0,0,0
0.499812808768199,0,0,0,0
0.599775370521839,0,0,0,0
0.699737932275479,0,0,0,0
0.799700494029118,0,0,0,0
0.899663055782758,0,0,0,0
0.999625617536398,0,0,0,0
1.09958817929004,0,0,0,0
1.19955074104368,0,0,0,0
1.29951330279732,0,0,0,0
1.39947586455096,0,0,0,0
1.4994384263046,0,0,0,0
1.59940098805824,0,0,0,0
1.69936354981188,0,0,0,0
1.79932611156552,0,0,0,0
1.89928867331916,0,0,0,0
1.9992512350728,0,0,0,0
2.09921379682643,0,0,0,0
2.19917635858007,0,0,0,0
2.29913892033372,0,0,0,0
2.39910148208735,0,0,0,0
2.49906404384099,0,0,0,0
2.59902660559463,0,0,0,0
2.69898916734827,0,0,0,0
2.79895172910191,0,0,0,0
2.89891429085555,0,0,0,0
2.99887685260919,0,0,0,0
3.09883941436283,0,0,0,0
3.19880197611647,0,0,0,0
3.29876453787011,0,0,0,0
3.39872709962375,0,0,0,0
3.49868966137739,0,0,0,0
3.59865222313103,0,0,0,0
3.69861478488467,0,0,0,0
3.79857734663831,0,0,0,0
3.89853990839195,0,0,0,0
3.99850247014559,0,0,0,0
4.09846503189923,0,0,0,0
4.19842759365287,0,0,0,0
4.29839015540651,0,0,0,0
4.39835271716015,0,0,0,0
4.49831527891379,0,0,0,0
4.59827784066743,0,0,0,0
4.69824040242107,0,0,0,0
4.79820296417471,0,0,0,0
4.89816552592835,0,0,0.01639899,0
4.99812808768199,0,0,0.01547407,0
5.09809064943563,0,0,0.01460132,0
5.19805321118927,0,0,0.0137778,0
5.29801577294291,0,0,0.01300072,0
5.39797833469655,0,0,0.01226747,0
5.49794089645019,0,0,0.01157558,0
5.59790345820383,0,0,0.01092271,0
5.69786601995747,0,0,0.01030666,0
5.79782858171111,0,0,0.009725355,0
5.89779114346475,0,0,0.009176837,0
5.99775370521839,0,0,0.008659257,0
6.09771626697203,0,0,0.008170868,0
6.19767882872567,0,0,0.007710026,0
6.29764139047931,0,0,0.007275175,0
6.39760395223295,0,0,0.00686485,0
6.49756651398659,0,0,0.006477667,0
6.59752907574023,0,0,0.006112322,0
6.69749163749387,0,0,0.005767583,0
6.79745419924751,0,0,0.005442287,0
6.89741676100115,0,0,0.005135338,0
6.99737932275479,0,0,0.004845702,0
7.09734188450843,0,0,0.0045724,0
7.19730444626206,0,0,0.05675689,0
7.2972670080157,0,0.4132059,0.05355576,0
7.39722956976934,0,0.3543686,0.2816143,0
7.49719213152298,0,0.3039092,0.265731,0
7.59715469327662,0,0.2606349,0.2507436,0
7.69711725503026,0,0.2235225,0.2366015,0
7.7970798167839,0,0.1916946,0.223257,0
7.89704237853754,0,0.1643988,0.2106652,0
7.99700494029118,0,0.1409897,0.1987835,0
8.09696750204482,0,0.1209138,0.187572,0
8.19693006379846,0,0.1036966,0.1769928,0
8.2968926255521,0,0.08893104,0.1670102,0
8.39685518730574,0,0.07626794,0.1575907,0
8.49681774905938,0,0.06540798,0.1487025,0
8.59678031081302,0,0.05609439,0.1403156,0
8.69674287256666,0,0.04810698,0.1324017,0
8.7967054343203,0,0.04125692,0.1249341,0
8.89666799607394,0,0.03538225,0.1178878,0
8.99663055782758,0,0.03034409,0.1112388,0
9.09659311958122,0,0.02602332,0.1049649,0
9.19655568133486,0,0.0223178,0.09904477,0
9.2965182430885,0,0.01913992,0.09345857,0
9.39648080484214,0,0.01641454,0.08818744,0
9.49644336659578,0,0.01407724,0.0832136,0
9.59640592834942,0,0.01207275,0.0785203,0
9.69636849010306,0.5961481,0.01035368,0.0740917,0
9.7963310518567,1.778168,0.008879399,0.06991287,0
9.89629361361034,4.783058,0.007615041,0.06596974,0
9.99625617536398,4.079342,0.006530718,0.06224899,0
10.0962187371176,3.479162,0.005600794,0.0587381,0
10.1961812988713,2.967284,0.004803285,0.05542523,0
10.2961438606249,2.530717,0.004119334,0.05229921,0
10.3961064223785,2.158381,0.003532772,0.0493495,0
10.4960689841322,1.840825,0.003029733,0.04656615,0
10.5960315458858,1.569991,0.002598322,0.04393979,0
10.6959941076395,1.339003,0.002228341,0.04146155,0
10.7959566693931,1.142,0.001911043,0.03912309,0
10.8959192311467,0.9739813,0.001638925,0.03691652,0
10.9958817929004,0.8306826,0.001405555,0.0348344,0
11.095844354654,0.7084669,0.001205415,0.03286972,0
11.1958069164077,0.6042325,0.001033773,0.03101584,0
11.2957694781613,0.5153337,0.0008865717,0.02926653,0
11.3957320399149,0.4395143,0.0007603307,0.02761587,0
11.4956946016686,0.37485,0.0006520655,0.02605832,0
11.5956571634222,0.3196996,0.0005592164,0.02458861,0
11.6956197251759,0.2726632,0.0004795883,0.0232018,0
11.7955822869295,0.2325472,0.0004112986,0.0218932,0
11.8955448486831,0.1983333,0.0003527329,0.02065841,0
11.9955074104368,0.1691532,0.0003025065,0.01949326,0
12.0954699721904,0.1442662,0.0002594319,0.01839382,0
12.1954325339441,0.1230408,0.0002224908,0.0173564,0
12.2953950956977,0.1049382,0.0001908098,0.01637748,0
12.3953576574513,0.08949899,0.00016364,0.01545378,0
12.495320219205,0.0763313,0.0001403389,0.01458218,0
12.5952827809586,0.06510092,0.0001203557,0.01375973,0
12.6952453427123,0.05552284,0.000103218,0.1079553,0
12.7952079044659,0.04735394,0.00008852055,0.1018666,0
12.8951704662195,0.04038691,0.00007591591,0.09612124,0
12.9951330279732,0.03444492,0.00006510607,0.09069993,0
13.0950955897268,0.02937715,0.00005583547,0.1927219,0
13.1950581514805,0.02505499,0.00004788493,0.1818522,0
13.2950207132341,0.02136873,0.00004106648,0.1715956,0
13.3949832749877,0.01822482,0.00003521893,0.1619175,0
13.4949458367414,0.01554346,0.00003020403,0.1527852,0
13.594908398495,0.0132566,0.00002590321,0.144168,0
13.6948709602487,0.0113062,0.00002221479,0.1360369,0
13.7948335220023,0.009642756,0.00001905158,0.1283643,0
13.8947960837559,0.008224049,0.00001633878,0.1211245,0
13.9947586455096,0.007014071,0.00001401226,0.17207,0
14.0947212072632,0.005982114,0.00001201703,0.163692,0
14.1946837690169,0.005101985,0.00001030589,0.1544596,0
14.2946463307705,0.004351346,0.000008838414,0.145748,0.9037946
14.3946088925241,0.003711147,0.000007579892,0.1375277,0.8080857
14.4945714542778,0.003165138,0.000006500574,0.129771,0.7225122
14.5945340160314,0.002699462,0.000005574942,0.1224518,0.6460006
14.6944965777851,0.002302299,0.000004781114,0.1155455,0.5775912
14.7944591395387,0.001963569,0.00000410032,0.1090286,0.5164263
14.8944217012923,0.001674675,0.000003516466,0.1028793,0.4617385
14.994384263046,0.001428286,0.000003015748,0.09707686,0.4128419
15.0943468247996,0.001218147,0.000002586329,0.09160165,0.3691233
15.1943093865533,0.001038925,0.000002218056,0.08643526,0.3300344
15.2942719483069,0.0008860712,0.000001902222,0.08156025,0.2950849
15.3942345100605,0.0007557064,0.00000163136,0.07696019,0.2638364
15.4941970718142,0.0006445218,0.000001399067,0.07261958,0.235897
15.5941596335678,0.0005496954,0.000001199851,0.06852379,0.2109163
15.6941221953215,0.0004688205,0.000001029001,0.064659,0.188581
15.7940847570751,0.0003998445,0.0000008824794,0.06101219,0.1686109
15.8940473188287,0.0003410167,0.0000007568211,0.05757105,0.1507555
15.9940098805824,0.000290844,0.0000006490557,0.054324,0.134791
16.093972442336,0.0002480531,0.0000005566351,0.05126009,0.1205171
16.1939350040897,0.0002115578,0.0000004773746,0.04836899,0.1077548
16.2938975658433,0.000180432,0.0000004094001,0.04564094,0.09634388
16.3938601275969,0.0001538856,0.0000003511047,0.04306676,0.08614139
16.4938226893506,0.0001312449,0.0000003011101,0.04063776,0.0770193
16.5937852511042,0.2886142,0.0000002582344,0.03834576,0.491243
16.6937478128578,1.368575,0.0000002214638,0.03618303,0.439222
16.7937103746115,4.077937,0.0000001899291,0.03414229,0.3927099
16.8936729363651,3.477963,0.0000001628846,0.03221663,0.8311669
16.9936354981188,2.966262,0.0000001396911,0.03039959,4.054496
17.0935980598724,2.529845,0.0000001198002,0.02868503,6.380344
17.193560621626,2.157638,0.0000001027416,0.02706718,6.3823
17.2935231833797,1.840191,0.00000008811195,0.02554057,5.949509
17.3934857451333,1.56945,0.00000007556549,0.02410006,5.319476
17.493448306887,1.338542,0.00000006480555,0.0227408,4.756161
17.5934108686406,2.613685,0.00000005557774,0.0214582,4.2525
17.6933734303942,2.229142,0.0000000476639,0.02024795,4.161733
17.7933359921479,1.901176,0.00000004087693,0.01910595,4.658957
17.8932985539015,1.621462,0.00000003505637,0.01802836,4.165589
17.9932611156552,1.382902,0.00000003006461,0.01701155,3.724467
18.0932236774088,1.17944,0.00000002578364,0.01605208,3.330059
18.1931862391624,1.005913,0.00000002211225,0.01514673,2.977417
18.2931488009161,0.857916,0.00000001896364,0.01429245,2.662118
18.3931113626697,0.7316936,0.00000001626336,0.01348634,2.380208
18.4930739244234,0.6240419,0.1867417,0.0127257,2.128152
18.593036486177,0.5322286,0.1601511,0.01200796,1.902788
18.6929990479306,0.4539236,0.1373468,0.01133071,1.701289
18.7929616096843,0.3871393,0.1177897,0.01069165,1.521128
18.8929241714379,0.3301808,0.1010174,0.01008863,1.360046
18.9928867331916,0.2816024,0.08663328,0.009519625,1.216022
19.0928492949452,0.2401711,0.07429737,0.008982711,1.087249
19.1928118566988,0.2048355,0.063718,0.008476079,0.972113
19.2927744184525,0.1746988,0.05464505,0.007998022,0.8691695
19.3927369802061,0.1489959,0.04686401,0.007546928,1.198925
19.4926995419598,0.1270746,0.04019094,0.007121276,1.071963
19.5926621037134,0.1083785,0.03446806,0.006719631,0.9584454
19.692624665467,0.09243316,0.02956007,0.006340639,0.8569492
19.7925872272207,0.07883377,0.02535095,0.005983023,1.554142
19.8925497889743,0.06723522,0.02174117,0.005645576,1.389564
19.992512350728,0.05734312,0.01864539,0.005327161,1.242413
20.0924749124816,0.04890641,0.01599043,0.005026706,1.110846
20.1924374742352,0.04171097,0.01371352,0.004743196,0.993211
20.2924000359889,0.03557418,0.01176082,0.004475676,0.8880333
20.3923625977425,0.03034026,0.01008617,0.004223245,0.7939936
20.4923251594961,0.0258764,0.008649978,0.003985051,0.7099123
20.5922877212498,0.02206929,0.007418288,0.003760291,0.634735
20.6922502830034,0.01882231,0.006361981,0.003548208,0.5675187
20.7922128447571,0.01605304,0.005456084,0.003348086,0.5074203
20.8921754065107,0.01369121,0.00467918,0.003159252,0.4536862
20.9921379682644,0.01167687,0.004012901,0.4036544,0.4056423
21.092100530018,0.009958888,0.003441495,0.380888,0.3626862
21.1920630917716,0.008493669,0.002951453,0.3594057,0.3242789
21.2920256535253,0.007244023,0.002531189,0.3391349,0.2899389
21.3919882152789,0.006178234,0.002170767,0.3200075,0.2592353
21.4919507770326,0.00526925,0.001861666,0.3019588,0.2317832
21.5919133387862,0.004494003,0.00159658,0.2849281,0.2072381
21.6918759005398,0.003832815,0.001369239,0.268858,0.1852923
21.7918384622935,0.003268905,0.00117427,0.2536942,0.1656705
21.8918010240471,0.002787962,0.001007063,0.2393857,0.1481265
21.9917635858007,0.002377778,0.000863665,0.2258841,0.1324404
22.0917261475544,0.002027943,0.0007406857,0.2131441,0.1184154
22.191688709308,0.001729579,0.0006352178,0.2011226,0.1058756
22.2916512710617,0.001475111,0.0005447677,0.1897792,0.09466375
22.3916138328153,0.001258083,0.000467197,0.1790755,0.08463918
22.4915763945689,0.001072985,0.0004006718,0.1689755,0.07567617
22.5915389563226,0.0009151205,0.0003436192,0.1594452,0.06766232
22.6915015180762,0.0007804818,0.0002946905,0.1504523,0.06049711
22.7914640798299,0.0006656521,0.0002527288,0.1419667,0.05409067
22.8914266415835,0.0005677169,0.0002167422,0.1339597,0.04836265
22.9913892033372,0.0004841906,0.0001858798,0.1264043,0.0432412
23.0913517650908,0.0004129532,0.0001594119,0.119275,0.03866211
23.1913143268444,0.0003521967,0.0001367129,0.1125478,0.03456792
23.2912768885981,0.0003003791,0.0001172461,0.4558248,0.03090729
23.3912394503517,0.0002561853,0.0001005511,0.7534723,0.02763431
23.4912020121053,0.0002184936,0.00008623342,0.9411156,0.02470793
23.591164573859,0.1925648,0.00007395445,0.888036,0.02209144
23.6911271356126,0.1642334,0.0000634239,0.8379502,0.01975203
23.7910896973663,0.1400703,0.00005439283,0.7906892,0.01766036
23.8910522591199,0.1194622,0.00004664771,0.7460938,0.01579019
23.9910148208735,0.8907656,0.00004000544,0.7040135,0.01411806
24.0909773826272,0.7597102,0.00003430897,0.6643066,0.012623
24.1909399443808,0.6479365,0.00002942364,0.7963268,0.3710991
24.2909025061345,0.5526077,0.00002523394,1.823707,0.4654038
24.3908650678881,0.4713044,0.00002164082,5.540903,0.4161191
24.4908276296418,0.4019629,0.00001855934,7.129871,0.5480657
24.5907901913954,0.3428234,0.00001591663,8.580451,0.4900274
24.690752753149,0.2923849,0.00001365022,8.096507,0.4381351
24.7907153149027,0.2493673,0.00001170654,10.04635,0.3917381
24.8906778766563,0.2126787,0.00001003962,13.49501,0.3502544
24.9906404384099,0.1813879,0.000008610054,16.3039,0.3131636
25.0906030001636,0.1547009,0.000007384048,17.44615,0.2800006
25.1905655619172,0.1319403,0.000006332617,16.88617,0.2503495
25.2905281236709,0.1125283,0.000005430901,18.7445,0.2238383
25.3904906854245,0.09597242,0.000004657583,21.79542,0.2001346
25.4904532471781,0.08185231,0.000003994379,21.98415,0.178941
25.5904158089318,0.06980965,0.00000342561,23.20872,0.1599917
25.6903783706854,0.05953878,0.00000293783,25.6125,0.1430492
25.7903409324391,0.05077903,0.000002519505,27.59948,0.1279007
25.8903034941927,0.04330808,0.000002160747,28.35445,0.1143565
25.9902660559463,0.0369363,0.000001853074,29.49639,0.1022465
26.0902286177,0.03150199,0.00000158921,31.30905,0.09141893
26.1901911794536,0.0268672,0.000001362919,32.81153,0.08173797
26.2901537412073,0.02291432,0.00000116885,30.98835,0.07308219
26.3901163029609,0.01954301,0.000001002415,29.24058,0.06534304
26.4900788647145,0.01666771,0.0000008596785,27.59139,0.05842343
26.5900414264682,0.01421545,0.0000007372669,26.37279,0.05223658
26.6900039882218,0.01212397,0.0000006322858,24.88534,0.0467049
26.7899665499755,0.01034021,0.0000005422532,25.73987,0.8205124
26.8899291117291,0.008818891,0.0000004650405,24.43981,0.7556716
26.9898916734827,0.007521397,0.0000003988224,23.37489,0.6756485
27.0898542352364,0.006414798,0.0000003420331,22.24475,0.6040996
27.18981679699,0.00547101,0.0000002933303,21.74734,0.5401275
27.2897793587437,0.004666078,0.0000002515623,20.52078,0.4829298
27.3897419204973,0.003979573,0.0000002157418,20.84674,0.4317891
27.4897044822509,0.003394071,0.0000001850218,19.67097,0.3860641
27.5896670440046,0.002894713,0.0000001586761,19.45757,0.3451812
27.6896296057582,0.002468823,0.0000001360819,18.36015,0.3086277
27.7895921675119,0.002105593,0.0000001167049,17.32462,0.2759451
27.8895547292655,0.001795804,0.000000100087,16.3475,0.3389215
27.9895172910191,0.001531593,0.00000008583538,15.42549,0.3030308
28.0894798527728,0.001306255,0.00000007361309,14.55548,0.2709409
28.1894424145264,0.00111407,0.00000006313115,13.73454,0.2422491
28.2894049762801,0.0009501605,0.00000005414176,13.22827,0.2165958
28.3893675380337,0.0008103665,0.00000004643239,12.48219,0.193659
28.4893300997873,0.0006911399,0.00000003982078,11.77818,0.1731512
28.589292661541,0.0005894547,0.00000003415061,11.84434,0.154815
28.6892552232946,0.0005027302,0.00000002928783,11.17631,0.1384206
28.7892177850483,0.0004287651,0.00000002511747,10.85897,0.1237624
28.8891803468019,0.0003656823,0.00000002154093,11.02063,0.7173916
28.9891429085555,0.0003118807,0.00000001847367,10.39906,6.538771
29.0891054703092,0.0002659947,0.00000001584316,9.812548,7.911994
29.1890680320628,0.0002268598,0.00000001358722,9.259113,7.07414
29.2890305938165,0.0001934826,0.0000000116525,8.736893,6.325012
29.3889931555701,0.0001650162,0.000000009993277,8.779733,5.655215
29.4889557173237,0.0001407379,0.000000008570312,8.28455,5.056346
29.5889182790774,0.0001200316,0.000000007349966,7.817295,4.520896
29.688880840831,0.0001023717,0.000000006303387,7.376394,4.042149
29.7888434025847,0.00008731009,0.000000005405834,6.96036,3.614099
29.8888059643383,0.00007446444,0.000000004636084,6.567791,3.231378
29.9887685260919,0.00006350873,0.000000003975942,6.197363,2.889185
30.0887310878456,1.506658,0.000000003409798,5.847827,2.58323
30.1886936495992,5.138363,0.000000002924269,5.749256,2.396868
30.2886562113529,6.309927,0.000000002507876,6.033669,2.143048
30.3886187731065,5.381567,0.000000002150774,5.693366,1.916106
30.4885813348601,4.589795,0.00000000184452,5.372256,1.713197
30.5885438966138,3.914514,0.000000001581875,5.069257,1.531775
30.6885064583674,3.338584,0.000000001356628,4.783347,1.369565
30.788469020121,2.847389,0.000000001163455,5.274051,1.224533
30.8884315818747,2.428462,9.977879E-10,4.976591,1.094859
30.9883941436283,2.07117,8.557106E-10,4.695908,0.978917
31.088356705382,1.766446,7.33864E-10,4.431055,0.875253
31.1883192671356,1.506554,6.293674E-10,4.18114,0.7825666
31.2882818288892,1.2849,5.397504E-10,3.945321,0.6996954
31.3882443906429,1.095857,4.628941E-10,3.722802,0.6256
31.4882069523965,0.9346269,3.969815E-10,3.703301,0.559351
31.5881695141502,0.7971183,3.404544E-10,3.494433,0.5001176
31.6881320759038,0.6798409,2.919763E-10,3.297344,0.4471568
31.7880946376575,0.5798181,2.504011E-10,3.111372,0.3998044
31.8880571994111,0.4945114,2.14746E-10,2.935888,0.3574665
31.9880197611647,0.4217556,1.841678E-10,2.770302,0.319612
32.0879823229184,0.359704,1.579437E-10,2.614055,0.2857661
32.187944884672,0.306782,1.354538E-10,2.46662,0.2555045
32.2879074464256,0.2616462,1.161662E-10,2.327501,0.2284474
32.3878700081793,0.223151,9.962502E-11,2.196229,0.2042556
32.4878325699329,0.1903195,8.543918E-11,2.07236,0.1826256
32.5877951316866,0.1623185,7.32733E-11,1.955477,0.1632861
32.6877576934402,0.1384371,6.283975E-11,1.845187,0.1459947
32.7877202551938,0.1180693,5.389186E-11,1.741117,0.1305344
32.8876828169475,0.1006981,4.621807E-11,1.642917,0.1167112
32.9876453787011,0.08588274,3.963698E-11,1.550255,0.1043519
33.0876079404548,0.07324709,3.399298E-11,1.46282,0.09330136
33.1875705022084,0.06247048,2.915264E-11,1.380316,0.08342105
33.2875330639621,0.05327941,0.5503592,1.302465,0.07458704
33.3874956257157,0.04544058,0.4719923,1.229005,0.06668852
33.4874581874693,0.03875506,0.4047843,1.159688,0.614266
33.587420749223,0.03305315,0.3471461,1.094281,0.5492173
33.6873833109766,0.02819015,0.5539197,1.032562,0.4910571
33.7873458727302,0.02404262,0.4750458,0.9743252,0.4390558
33.8873084344839,0.02050531,0.407403,0.9193726,0.3925612
33.9872709962375,0.01748843,0.3493919,0.8675193,0.3509903
34.0872335579912,0.01491542,0.2996412,0.8185906,0.5217006
34.1871961197448,0.01272096,0.2569746,0.7724215,0.4664542
34.2871586814984,0.01084937,0.2203834,0.7288563,0.4170583
34.3871212432521,0.009253135,0.1890025,0.6877483,0.3728932
34.4870838050057,0.007891752,0.16209,0.6489588,0.333405
34.5870463667594,0.006730664,0.1390097,0.6123571,0.3550685
34.687008928513,0.005740404,0.1192158,0.5778197,0.4792636
34.7869714902666,0.004895837,0.1022404,0.5452303,0.4285112
34.8869340520203,0.004175528,0.08768212,0.5144789,0.8399987
34.9868966137739,0.003561197,0.07519686,0.4854619,0.7510456
35.0868591755276,0.003037249,0.06448941,0.4580815,0.6715124
35.1868217372812,0.002590389,0.05530662,0.4322454,0.6004015
35.2867842990348,0.002209273,0.04743138,0.4078664,0.536821
35.3867468607885,0.00188423,0.04067752,0.3848625,0.4799735
35.4867094225421,0.00160701,0.03488536,0.3631559,0.4291459
35.5866719842958,0.001370576,0.02991795,0.3426737,0.3837008
35.6866345460494,0.001168927,0.02565787,0.3233466,0.3430681
35.786597107803,0.0009969467,0.02200438,0.3843451,0.3067383
35.8865596695567,0.0008502692,0.01887113,0.3626678,0.2742558
35.9865222313103,0.0007251719,0.01618403,0.342213,0.245213
36.086484793064,0.0006184797,0.01387955,0.322912,0.2192458
36.1864473548176,0.0005274848,0.01190321,0.3046995,0.1960284
36.2864099165712,0.0004498777,0.01020828,0.2875142,0.1752696
36.3863724783249,0.0003836887,0.008754701,0.2712982,0.1567092
36.4863350400785,0.0003272378,0.0075081,0.2559968,0.4752693
36.5862976018322,0.0002790924,0.006439004,0.2415584,0.4249398
36.6862601635858,0.0002380304,0.00552214,0.2279343,0.3799401
36.7862227253394,0.0002030098,0.00473583,0.2150787,0.3397057
36.8861852870931,0.0001731416,0.004061484,0.2029481,0.303732
36.9861478488467,0.0001476679,0.00348316,0.1915017,4.674592
37.0861104106004,0.000125942,0.002987185,0.1807008,5.218359
37.186072972354,0.0001074125,0.002561833,0.1705092,4.665753
37.2860355341076,0.00009160928,0.002197048,0.1608923,4.171665
37.3859980958613,0.00007813111,0.001884205,0.1518179,3.7299
37.4859606576149,0.00006663593,0.001615909,0.1432552,5.901226
37.5859232193686,0.00005683201,0.001385816,0.1351756,7.784882
37.6858857811222,0.0000484705,0.001188486,0.1275516,6.960489
37.7858483428758,0.00004133919,0.001019255,0.1203576,6.223396
37.8858109046295,0.00003525709,0.0008741211,0.1135693,5.56436
37.9857734663831,0.00003006983,0.000749653,0.1071639,4.975112
38.0857360281368,0.00002564576,0.0006429082,0.1011198,4.448265
38.1856985898904,0.00002187258,0.000551363,0.09541657,3.977208
38.285661151644,0.00001865454,0.0004728532,0.09003501,3.556035
38.3856237133977,0.00001590996,0.0004055225,0.08495697,3.179463
38.4855862751513,0.00001356918,0.0003477792,0.08016533,2.842769
38.585548836905,0.00001157279,0.0002982582,0.07564395,2.541729
38.6855113986586,0.000009870121,0.0002557885,0.07137758,2.272568
38.7854739604122,0.000008417963,0.0002193662,0.06735183,2.246192
38.8854365221659,0.000007179455,0.0001881302,0.06355313,2.787985
38.9853990839195,0.000006123165,0.0001613419,0.05996869,5.087028
39.0853616456731,0.000005222284,0.0001383681,0.05658641,7.860425
39.1853242074268,0.000004453947,0.0001186655,0.0533949,8.390997
39.2852867691804,0.000003798652,0.0001017685,0.05038339,10.38117
39.3852493309341,0.000003239769,0.00008727741,0.04754173,9.915891
39.4852118926877,0.000002763112,0.00007484978,0.04486034,8.865831
39.5851744544414,0.000002356584,0.00006419175,0.04233019,7.92697
39.685137016195,0.000002009868,0.00005505134,0.03994273,7.08753
39.7850995779486,0.000001714163,0.00004721246,0.03768994,6.336985
39.8850621397023,0.000001461963,0.00004048977,0.0355642,7.052384
39.9850247014559,0.000001246869,0.00003472434,0.03355835,6.30556
40.0849872632096,0.000001063422,0.00002977986,0.03166563,5.637823
40.1849498249632,0.0000009069639,0.00002553944,0.02987967,5.040796
40.2849123867168,0.0000007735253,0.00002190282,0.02819443,4.506993
40.3848749484705,0.000000659719,0.00001878403,0.02660425,4.029717
40.4848375102241,0.0000005626567,0.00001610933,0.02510375,3.602984
40.5848000719778,0.0000004798749,0.00001381548,0.02368788,3.22144
40.6847626337314,0.0000004092724,0.00001184826,0.02235187,2.8803
40.784725195485,0.0000003490575,0.00001016116,0.02109121,2.575286
40.8846877572387,0.0000002977018,0.000008714292,0.01990165,2.553291
40.9846503189923,0.0000002539019,0.000007473444,0.01877918,2.282906
41.084612880746,0.0000002165462,0.000006409283,0.01772002,2.041154
41.1845754424996,0.0000001846864,0.000005496651,0.0167206,1.825003
41.2845380042532,0.0000001575141,0.00000471397,0.01577755,1.631741
41.3845005660069,0.0000001343396,0.000004042737,0.01488768,1.458945
41.4844631277605,0.0000001145746,0.000003467083,0.014048,1.304448
41.5844256895142,0.00000009771765,0.000002973397,0.01325569,1.166311
41.6843882512678,0.00000008334077,0.000002550008,0.01250806,1.042803
41.7843508130214,0.00000007107911,0.000002186907,0.01180259,0.9323733
41.8843133747751,0.00000006062147,0.000001875508,0.01113692,1.125793
41.9842759365287,0.00000005170244,0.00000160845,0.01050879,1.006576
42.0842384982824,0.00000004409562,0.000001379419,0.009916085,0.8999827
42.184201060036,0.00000003760798,0.000001183001,0.009356811,0.8046775
42.2841636217896,0.00000003207484,0.000001014551,0.00882908,0.7194649
42.3841261835433,0.00000002735577,0.0000008700865,0.008331113,0.643276
42.4840887452969,0.00000002333101,0.0000007461929,0.007861232,0.5751552
42.5840513070506,0.00000001989839,0.0000006399408,0.007417853,0.5142482
42.6840138688042,0.00000001697081,0.0000005488182,0.006999481,0.459791
42.7839764305578,0.00000001447395,0.0000004706707,0.006604705,1.807222
42.8839389923115,0.00000001234444,0.0000004036508,0.006232196,3.214711
42.9839015540651,0.00000001052825,0.000000346174,0.005880695,2.874284
43.0838641158188,0.00000000897926,0.0000002968815,0.00554902,2.569906
43.1838266775724,0.000000007658171,0.0000002546079,0.005236051,2.297762
43.283789239326,0.000000006531449,0.0000002183537,0.004940734,2.054437
43.3837518010797,0.000000005570498,0.0000001872618,0.004662073,1.836879
43.4837143628333,0.000000004750929,0.0000001605972,0.004399129,1.642359
43.583676924587,0.00000000405194,0.0000001377294,0.004151015,1.468439
43.6836394863406,0.000000003455791,0.0000001181178,0.003916895,1.312936
43.7836020480942,0.000000002947352,0.0000001012987,0.003695979,1.173901
43.8835646098479,0.000000002513718,0.00000008687457,0.003487523,1.049589
43.9835271716015,0.000000002143883,0.00000007450431,0.003290824,0.9384406
44.0834897333551,0.00000000182846,0.00000006389547,0.2621958,0.8390629
44.1834522951088,0.000000001559445,0.00000005479725,0.2474078,0.750209
44.2834148568624,0.000000001330009,0.00000004699454,0.2334538,0.6707643
44.3833774186161,0.000000001134329,0.00000004030288,0.2202868,0.5997326
44.4833399803697,9.674389E-10,0.00000003456406,0.2078625,0.5362229
44.5833025421233,8.251028E-10,0.00000002964241,0.1961389,0.4794387
44.683265103877,7.037081E-10,0.00000002542156,0.1850765,0.4286678
44.7832276656306,6.001738E-10,0.00000002180172,0.1746381,0.3832733
44.8831902273843,5.118722E-10,0.00000001869733,0.1647884,0.3426859
44.9831527891379,4.365621E-10,0.00000001603497,0.1554942,0.3063966
45.0831153508915,3.723322E-10,0.00000001375172,0.1467242,0.2739502
45.1830779126452,3.175522E-10,0.00000001179358,0.1384489,0.2449398
45.2830404743988,2.708317E-10,0.00000001011426,0.1306403,0.2190015
45.3830030361525,2.309852E-10,0.00000000867407,0.123272,0.19581
45.4829655979061,1.970011E-10,0.00000000743895,0.1163194,0.1750744
45.5829281596597,1.680169E-10,0.000000006379701,0.1097589,0.1565346
45.6828907214134,1.432972E-10,0.000000005471281,0.1035684,0.1399581
45.782853283167,1.222143E-10,0.000000004692213,0.09772711,0.125137
45.8828158449207,1.042333E-10,0.000000004024078,0.09221523,0.1118854
45.9827784066743,8.889782E-11,0.00000000345108,0.08701422,0.1000371
46.0827409684279,7.581857E-11,0.000000002959673,0.08210655,0.08944352
46.1827035301816,6.466364E-11,0.000000002538239,0.07747568,0.07997175
46.2826660919352,5.514988E-11,0.000000002176813,0.073106,0.3590109
46.3826286536889,4.703586E-11,0.000000001866852,0.06898277,0.3209929
46.4825912154425,2.769062,0.000000001601026,0.06509209,0.2870008
46.5825537771961,2.361659,0.000000001373053,0.06142085,0.2566084
46.6825163389498,2.014196,0.000000001177541,0.05795667,0.2294344
46.7824789007034,1.717854,0.000000001009868,0.05468787,0.2051381
46.8824414624571,1.465112,8.660705E-10,0.05160343,0.1834146
46.9824040242107,1.249555,7.427488E-10,0.04869296,0.1639916
47.0823665859643,1.065712,6.369871E-10,0.04594665,0.1918608
