 , C00, C01, C07, C08, C09, C10, C11, C13, C16, C19, C20, C23, C30, C33
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
343.5704075219958, 0.9281217, 0.4150363, 1.089963, 1.217026, 2.3883, 2.571028, 1.237078, 0.001574085, 0.114454, 1.084593, 1.246829, 0.811253, 3.196246, 0.7727094
343.6703698168815, 0.8797389, 0.6157272, 1.035363, 1.164212, 2.248761, 2.632376, 1.179662, 0.001434659, 0.1089369, 1.021706, 1.188067, 0.7579188, 2.972827, 0.7049065
343.7703321117672, 0.8338783, 0.5754026, 0.9834971, 1.113689, 2.117375, 2.500692, 1.124911, 0.001307582, 0.1036857, 0.9624652, 1.132075, 0.8661801, 2.765025, 0.6430532
343.8702944066528, 0.7904085, 0.5377188, 0.9342297, 1.065359, 1.993665, 2.429662, 1.072701, 0.001191762, 0.09868773, 0.9066594, 1.078721, 0.8092349, 2.571748, 0.5866273
343.9702567015385, 1.065182, 0.5025031, 0.8874303, 1.325825, 1.877183, 2.308119, 1.022915, 0.0010862, 0.09393064, 0.8540893, 1.027882, 0.7560334, 2.391982, 0.5351526
344.0702189964241, 1.571904, 0.4695936, 0.8429753, 1.268288, 1.948756, 3.113106, 0.9754389, 0.0009899889, 0.08940285, 0.8045674, 1.422767, 0.7063295, 2.224781, 0.4881946
344.1701812913097, 1.489961, 0.4388395, 0.8007472, 1.673906, 1.909351, 2.957374, 0.9301665, 0.0009022997, 0.08509333, 0.7579169, 1.355714, 0.6598933, 2.069268, 0.4453571
344.2701435861954, 1.41229, 0.4100994, 0.7606344, 1.601264, 1.797795, 2.809432, 0.8869953, 0.0008223776, 0.08099154, 0.7139712, 1.29182, 0.6165099, 1.924625, 0.8017532
344.3701058810811, 1.73727, 0.3832416, 0.7225311, 1.672163, 1.692757, 3.426631, 0.8458277, 0.0007495346, 0.07708746, 0.6725736, 1.230938, 0.5759787, 1.790093, 0.7314019
344.4700681759667, 1.646706, 1.079863, 0.6863365, 1.6362, 1.593856, 3.255215, 0.8065708, 0.0006831439, 0.07337158, 0.6335764, 1.172925, 0.5381122, 1.664964, 0.6672236
344.5700304708524, 1.560864, 1.298874, 0.6519551, 1.565195, 1.500733, 3.092374, 0.769136, 0.0006226337, 0.06983481, 0.5968403, 1.117646, 0.5027351, 1.548582, 0.8205543
344.6699927657381, 1.479496, 1.213809, 0.619296, 1.497271, 1.413051, 2.937679, 0.7334386, 0.0005674833, 0.06646854, 0.5622342, 1.064973, 0.4696838, 1.440336, 0.7485532
344.7699550606237, 1.402371, 1.134316, 0.5882729, 1.432294, 1.330492, 2.790723, 0.6993979, 0.0005172178, 0.06326453, 0.5296346, 1.014782, 0.4388054, 1.339656, 0.68287
344.8699173555094, 1.329265, 1.197967, 0.5588039, 1.370138, 1.252757, 2.651118, 0.6669372, 0.0004714048, 0.06021496, 0.4989252, 0.9669562, 0.409957, 1.246013, 0.6229503
344.969879650395, 1.259971, 1.119511, 0.9819078, 1.310679, 1.383152, 2.518496, 0.6359831, 0.0004296496, 0.05731238, 0.4699965, 0.9530984, 0.4257479, 1.158916, 0.5682884
345.0698419452806, 1.194289, 1.046193, 0.9327199, 1.2538, 1.30234, 2.392509, 0.6064656, 0.0003915929, 0.05454973, 0.7453504, 0.9081798, 0.397758, 1.130493, 0.5184228
345.1698042401663, 1.132031, 0.9776765, 0.8859962, 1.199389, 1.22625, 2.346361, 0.8366622, 0.0003569072, 0.05192024, 0.7021334, 0.8653783, 0.3716082, 1.138606, 0.4729329
345.269766535052, 1.073019, 0.9136475, 0.8416129, 1.14734, 1.48787, 2.228985, 0.7978308, 0.0003252938, 0.04941751, 0.6614222, 0.9073191, 0.3471776, 1.059017, 0.4314345
345.3697288299376, 1.017082, 0.8538117, 0.7994531, 1.097549, 1.40094, 2.117481, 0.7608016, 0.0002964805, 0.04703541, 0.8172727, 0.864558, 0.3243531, 0.9849914, 0.3935775
345.4696911248233, 0.9640622, 1.002838, 0.7594052, 1.049919, 1.319089, 2.352404, 0.933652, 0.0002702195, 0.04476814, 0.8188725, 0.8238123, 0.3407939, 0.91614, 0.3590423
345.5696534197089, 0.9138059, 0.9371611, 0.7213634, 1.863989, 1.24202, 3.185849, 0.890319, 0.0002462845, 0.04261016, 1.358212, 0.7849869, 0.3183891, 0.8521014, 0.3275374
345.6696157145946, 0.8661695, 0.8757855, 0.6852273, 1.783098, 1.470054, 3.026478, 0.8489972, 0.0002244696, 0.0405562, 1.27946, 0.7479912, 0.2974573, 0.7925391, 0.2987971
345.7695780094803, 0.8210163, 0.8184295, 0.6509015, 1.705718, 1.384164, 2.875079, 0.8095932, 0.000204587, 0.03860125, 1.205274, 0.7127392, 0.2779016, 0.7371402, 0.2725786
345.8695403043659, 0.7782169, 0.7648297, 0.6182951, 1.631696, 1.732182, 2.731254, 0.7720181, 0.0001864655, 0.03674054, 1.13539, 0.6791485, 0.2596315, 0.6856137, 0.2486607
