 , C0, C1, C2, C3, C6, C7
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
359.465246480813,0.03774452,0.2984426,0.8060922,1.224366,1.541068,0.02654484
359.565209007643,0.03437631,0.2698194,1.617445,1.130034,1.474048,0.02388015
359.665171534473,0.03130867,0.2439415,6.252992,1.042971,1.409942,0.02148296
359.765134061303,0.02851477,0.2205454,8.059694,0.962615,1.348625,0.01932641
359.865096588133,0.02597019,0.1993932,13.43274,0.8884503,1.289974,0.01738635
359.965059114963,0.02365269,0.1802697,14.70923,0.8199995,2.100916,0.01564103
360.065021641793,0.02154199,0.1629803,13.77948,0.7568226,2.009548,0.01407092
360.164984168623,0.01961964,0.1473491,12.90849,0.6985132,1.922154,0.01265842
360.264946695453,0.01786884,0.1332171,12.09256,0.6446962,1.838561,0.01138771
360.364909222283,0.01627428,0.1204404,11.32821,0.5950255,1.758603,0.01024457
360.464871749114,0.01482201,0.1088892,10.61216,0.7019007,1.682122,0.009216174
360.564834275944,0.01349933,0.09844576,9.94138,0.7705451,1.608968,0.008291015
360.664796802774,0.01229469,0.3495501,9.312996,0.7111784,1.538995,0.007458728
360.764759329604,0.01119755,0.3160253,8.724332,2.568367,1.472065,0.00670999
360.864721856434,0.01019831,0.2857157,8.172876,2.596146,1.408046,0.006036412
360.964684383264,0.009288242,0.2583131,7.656278,7.042822,1.346811,0.005430452
361.064646910094,0.008459385,0.5258843,7.172333,8.043619,1.288239,0.00488532
361.164609436924,0.007704494,0.4754475,6.718978,8.839325,1.232214,0.004394911
361.264571963754,0.007016967,0.429848,6.294279,8.158298,1.505631,0.003953731
361.364534490584,0.006390793,0.3886219,5.896425,7.529742,1.440152,0.003556839
361.464497017414,0.005820496,0.3513498,5.523718,6.949612,1.377521,0.003199789
361.564459544244,0.005301092,0.4080264,5.17457,6.414179,1.317613,0.00287858
361.664422071074,0.004828038,0.5689028,4.847491,5.919998,1.260311,0.002589616
361.764384597904,0.004397197,0.5143402,4.541087,5.463891,1.205501,0.00232966
361.864347124734,0.004004804,0.4650106,4.25405,5.042925,1.153074,0.002095798
361.964309651564,0.003647427,0.4204121,3.985156,4.654392,1.102928,0.001885413
362.064272178394,0.003321941,0.380091,3.733259,4.685534,1.054962,0.001696147
362.164234705224,0.0030255,0.343637,3.497284,4.324536,1.009082,0.001525881
362.264197232054,0.002755513,0.3106793,3.276224,4.672302,0.965198,0.001372707
362.364159758884,0.002509619,0.2808825,3.069138,4.312324,0.9232222,0.001234908
362.464122285714,0.002285668,0.2539435,2.875141,3.980081,0.8830718,0.001110943
362.564084812544,0.002081702,0.2295881,2.693407,3.673435,0.8446675,0.0009994219
362.664047339374,0.001895936,0.2075687,2.523159,3.390415,0.8079334,0.0008990957
362.764009866204,0.001726748,0.4912883,2.363673,3.1292,0.7727969,0.0008088407
362.863972393034,0.001572658,0.4441696,2.214268,2.888111,1.157741,0.0007276458
362.963934919865,0.001432319,0.4015699,2.074306,2.665596,1.107391,0.0006546017
363.063897446695,0.001304503,0.5846262,1.943192,2.460225,1.059232,0.00058889
363.163859973525,0.001188093,0.5285556,1.820365,2.270677,1.013166,0.0005297747
363.263822500355,0.001082071,0.4778626,1.84457,2.095732,1.388322,0.0004765937
363.363785027185,0.0009855097,0.4320315,1.727977,1.934266,1.535189,0.0004287512
363.463747554015,0.0008975656,1.380748,1.618753,1.785241,1.468425,0.0003857113
363.563710080845,0.0008174694,1.88216,1.516434,1.647697,1.404564,0.000346992
363.663672607675,0.0007445208,1.701645,1.420582,1.52075,1.397216,0.0003121595
363.763635134505,0.0006780819,1.538442,1.330788,1.403583,1.336452,0.0002808236
363.863597661335,0.0006175718,1.390893,1.246671,1.295444,1.27833,0.0002526333
363.963560188165,0.0005624614,1.257494,1.16787,1.63805,1.87044,0.0002272729
364.063522714995,0.0005122689,1.13689,1.09405,1.511846,1.789096,0.0002044583
364.163485241825,0.0004665555,1.027853,1.024897,1.395366,1.711289,0.0001839339
364.263447768655,0.0004249214,0.9292727,0.9601139,1.28786,1.636866,0.0001654698
364.363410295485,0.0003870027,0.8401476,0.8994262,1.188637,1.607204,0.0001488593
364.463372822315,0.008321907,0.7595702,0.8425745,1.097058,2.027251,0.0001339162
