 , C00, C01, C02, C03, C04, C07, C08, C11, C12, C13, C14, C17, C18, C19
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1135.27794398127,0.001242704,1.455582,1.300342,6.173308,0.002516731,5.211539,0.02654357,2.454508,0.01418035,1.163083,0.4979965,0.0003921643,0.110754,50.52614
1135.37790681863,0.001146011,1.24889,1.215736,7.118302,0.002376994,4.211346,0.02393972,2.350606,0.01211616,1.083271,0.4329716,0.0003703526,0.101847,52.97171
1135.477869656,0.001056842,1.244033,1.136635,8.11213,0.002245015,3.598725,0.0215913,2.251103,0.01035244,1.008936,0.3764371,0.0003497541,0.09365635,49.41294
1135.57783249337,0.0009746107,1.819053,1.062681,7.210548,0.002120364,10.30126,0.01947325,2.155811,0.008845469,0.9397017,0.3272845,0.0003303013,0.0861244,53.27929
1135.67779533074,0.0008987779,2.387624,0.993538,6.409168,0.002002634,10.05672,0.01756298,2.064553,0.00755786,0.8752184,0.28455,0.0003119304,0.07919817,51.33028
1135.7777581681,0.0008288455,2.733014,0.9288942,5.696853,0.001891441,8.12664,0.0158401,1.977159,0.006457684,0.8151599,0.2473954,0.0002945812,0.07282896,47.88178
1135.87772100547,0.0007643545,2.344927,0.8684563,5.063704,0.001786422,6.566983,0.01428623,1.893464,0.005517657,0.7592227,0.2150922,0.000278197,0.06697197,44.66497
1135.97768384284,0.0007048813,2.258956,0.8119508,4.500924,0.001687234,5.306654,0.01288479,1.813311,0.004714468,0.7071241,0.1870069,0.0002627241,0.06158601,42.20624
1136.07764668021,0.0006500357,1.938185,0.7591218,4.000691,0.001593553,4.288206,0.01162083,1.736552,0.004028196,0.6586004,0.1625888,0.0002481117,0.05663319,40.39415
1136.17760951757,0.0005994575,1.662963,0.70973,3.556055,0.001505074,3.465218,0.01048085,1.663042,0.003441823,0.6134065,0.1413591,0.0002343121,0.05207869,39.88978
1136.27757235494,0.0005528147,1.598795,0.6635519,4.480746,0.001421507,2.800177,0.009452711,1.592644,0.002940807,0.5713139,0.1229014,0.00022128,0.04789046,45.49917
1136.37753519231,0.0005098011,2.523057,0.6203784,7.043523,0.00134258,2.262769,0.008525426,1.525225,0.002512722,0.5321097,0.1068538,0.0002089727,0.04403905,49.37292
1136.47749802968,0.0004701343,2.164783,0.5800139,6.268135,0.001268035,1.828501,0.007689104,1.460661,0.002146953,0.4955958,0.09290154,0.0001973499,0.04049738,46.05593
1136.57746086704,0.0004335539,1.857385,0.5422757,6.65314,0.00119763,1.477577,0.006934824,1.39883,0.001834427,0.4615875,0.08077109,0.0001863736,0.03724054,46.2315
