,"C00","C01","C02","C04","C05","C06","C07","C08","C10","C11","C13","C14","C15","C17","C18"
"Time(s)/Cell Status"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"," accepted"
730.129211075137,3.206942,0.1669215,29.31843,0.8322468,2.802597E-45,0.2576534,1.775082,0.2391094,1.982152,0.00004005789,0.000004232551,0.9298967,1.72569E-26,16.95569,0.003649551
730.229174001078,2.993743,0.1327986,30.39191,0.6592599,2.802597E-45,0.2425599,1.599482,0.2090253,1.90688,0.00003131523,0.000003535996,0.8128141,1.369964E-26,17.07126,0.003490909
730.329136927019,2.794717,0.1056513,30.35783,0.5222292,2.802597E-45,0.2283506,1.441253,0.1827264,1.674392,0.00002448067,0.000002954074,0.7104732,1.087565E-26,16.30183,0.003339162
730.429099852961,3.178652,0.08405352,33.10297,0.4520064,2.802597E-45,0.2149737,1.298677,0.1597363,1.47025,0.00001913774,0.00000246792,0.6210181,8.633794E-27,15.56709,0.003194012
730.529062778902,2.967333,0.06687088,32.28431,0.3580544,2.802597E-45,0.2023805,1.614182,0.1396387,4.62026,0.00001496092,0.000002061772,0.5428261,6.854061E-27,14.86546,0.003055172
730.629025704843,3.26964,0.05320081,31.39059,0.2836309,2.802597E-45,0.1905249,1.454499,0.1220698,4.056955,0.00001169569,0.000001722465,0.8880978,5.441195E-27,14.19546,0.002922366
730.728988630785,3.052273,0.04232524,35.05985,0.2246767,2.802597E-45,0.1793639,1.310613,0.1067113,7.017848,0.000009143097,0.000001438997,1.184648,4.31957E-27,16.21496,0.002795334
730.828951556726,3.837357,0.0336729,34.15518,0.2427095,2.802597E-45,0.1688566,1.180961,0.09328523,10.44471,0.000007147611,0.00000120218,1.03549,3.429153E-27,18.04233,0.002673824
730.928914482667,3.582247,0.02678932,35.6042,0.1922611,2.802597E-45,0.1589649,1.064134,0.08154836,13.0904,0.00000558764,0.000001004337,0.9051121,2.722282E-27,18.76963,0.002557595
731.028877408608,3.344098,0.02131292,35.90544,0.9369227,2.802597E-45,0.1496527,1.196528,0.07128818,16.16395,0.000004368134,0.0000008390521,0.7911502,2.161123E-27,17.92366,0.002446419
731.12884033455,3.12178,0.01695603,36.59248,0.7421783,2.802597E-45,0.140886,1.078162,0.06231891,16.69287,0.000003414786,0.0000007009687,0.691537,1.715638E-27,17.80354,0.002340076
731.228803260491,2.914243,0.194745,35.05539,0.5879126,2.802597E-45,0.1326328,0.9715049,1.022689,18.83012,0.000002669507,0.0000005856097,0.6044661,1.361984E-27,17.00112,0.002238355
731.328766186432,2.720502,0.1549342,33.57539,0.4657118,2.802597E-45,0.1248631,0.8753989,1.01726,16.53434,0.000002086885,0.0000004892354,0.5283582,1.08123E-27,19.17711,0.002141056
731.428729112374,2.539641,0.1232618,32.15789,0.3689111,2.802597E-45,0.1175485,0.7888002,0.8892715,14.51846,0.000001631421,0.0000004087215,0.461833,8.583501E-28,18.31278,0.002047986
731.528692038315,2.598961,0.09806404,30.80022,0.292231,2.802597E-45,0.1106625,0.7107682,1.019997,13.24802,0.000001275363,0.0000003414579,0.403684,6.814135E-28,17.4874,0.001958962
731.628654964256,2.42618,0.0780173,29.49988,0.2314892,2.802597E-45,0.1041798,0.6404555,0.8916642,11.63282,0.0000009970139,0.0000002852639,0.3528564,5.409499E-28,16.69922,0.001873808
731.728617890197,2.264886,0.06206862,28.60612,0.1833729,2.802597E-45,0.09807692,0.5770985,0.7794777,10.21454,0.000000779415,0.0000002383178,0.3084285,4.294408E-28,15.94656,0.001792356
731.828580816139,2.114316,0.04938025,27.39841,0.1452579,2.802597E-45,0.09233152,0.7429817,0.6814061,9.903558,0.0000006093072,0.0000001990976,0.2695945,3.409177E-28,16.42191,0.001714444
731.92854374208,1.973755,0.0392857,26.24168,0.1150653,2.802597E-45,0.08692269,0.6694824,0.5956736,8.696111,0.0000004763255,0.000000166332,0.23565,2.706424E-28,15.68175,0.001639919
732.028506668021,1.842538,0.03125472,25.13379,0.09114833,2.802597E-45,0.08183072,0.6032539,0.5207277,8.428876,0.0000003723671,0.0000001389586,0.2059795,2.148533E-28,15.82006,0.001568633
732.128469593963,1.720045,0.02486548,24.07268,0.07220267,2.802597E-45,0.07703703,0.5435771,0.4552113,7.568404,0.0000002910978,0.00000011609,0.1800448,1.705644E-28,15.10703,0.001500446
732.228432519904,1.605696,0.01978235,23.05636,0.05719496,2.802597E-45,0.07252416,0.8230495,0.3979379,7.480453,0.0000002275655,0.00000009698501,0.1573755,1.35405E-28,14.42613,0.001435223
732.328395445845,1.498948,0.01573835,22.08375,0.4121006,2.802597E-45,0.06827566,1.570882,0.3478706,6.568432,0.0000001778992,0.00000008102411,0.1375605,1.074932E-28,15.09845,0.001372835
732.428358371786,1.399297,0.01252104,21.22918,0.3264433,2.802597E-45,0.06427604,1.415483,0.3041025,5.767606,0.0000001390726,0.00000006768991,0.1202403,8.5335E-29,15.42897,0.00131316
732.528321297728,1.306271,0.009961425,20.33291,0.2585903,2.802597E-45,0.06051072,1.275457,0.2658412,5.653371,0.0000001087199,0.00000005655013,0.105101,6.774441E-29,16.44144,0.001256078
732.628284223669,1.219429,0.007925062,19.47448,0.2048409,2.802597E-45,0.05696597,1.149282,1.394436,4.964109,0.00000008499171,0.00000004724363,0.09186777,5.377987E-29,16.82133,0.001201477
732.72824714961,1.138361,0.006304982,18.6523,0.8082222,2.802597E-45,0.05362887,1.321578,1.385905,4.358882,0.00000006644222,0.00000003946871,0.08030076,4.269392E-29,16.06317,0.00114925
732.828210075552,1.062682,0.005016086,17.86482,0.6402289,2.802597E-45,0.05048726,1.190841,1.276715,3.924338,0.00000005194116,0.00000003297331,0.07019015,3.389318E-29,15.33919,0.001099294
732.928173001493,0.9920342,0.003990673,17.11059,0.5071539,2.802597E-45,0.04752969,1.073037,1.116083,3.445881,0.00000004060497,0.00000002754686,0.06135256,2.690659E-29,15.65445,0.001051508
733.028135927434,0.9260832,0.00317488,16.96959,0.4017393,2.802597E-45,0.04474538,0.9668872,0.9756605,3.025757,0.00000003174291,0.00000002301345,0.05362771,2.136018E-29,17.41992,0.0010058
733.128098853375,0.8645167,0.002525856,16.25316,0.3182356,2.802597E-45,0.04212417,0.871238,0.8529058,3.007526,0.000000024815,0.00000001922611,0.04687548,1.695708E-29,17.20988,0.0009620793
733.228061779317,0.8070431,0.002009508,15.56697,0.2520886,2.802597E-45,0.03965652,0.7850509,0.7455956,2.640847,0.00000001939911,0.00000001606205,0.04097342,1.346162E-29,16.43421,0.0009202586
733.328024705258,1.157139,0.001598714,15.46505,0.7301685,2.802597E-45,0.03733342,0.7073898,0.651787,2.38574,0.00000001516525,0.00000001341871,0.03581449,1.06867E-29,15.6935,0.0008802559
733.427987631199,1.080212,0.001271897,14.81213,0.5783991,2.802597E-45,0.03514641,0.6374114,0.5697811,2.094869,0.00000001185542,0.00000001121038,0.03130512,8.483791E-30,14.98618,0.000841992
733.52795055714,1.008399,0.00101189,14.3919,0.4581757,2.802597E-45,0.03308751,0.5743555,0.6583235,1.839461,0.000000009267968,0.00000000936548,0.02736351,6.734979E-30,16.56487,0.0008053915
733.627913483082,0.9413597,0.0008050343,13.80249,0.3629414,2.802597E-45,0.03114923,0.5175375,0.73559,1.615193,0.000000007245228,0.000000007824196,0.02391819,5.34666E-30,15.81827,0.0007703819
733.727876409023,0.8787776,0.0006404652,13.21977,0.2875021,2.802597E-45,0.02932449,0.4663402,0.6430402,1.418268,0.000000005663952,0.000000006536562,0.02090667,4.244522E-30,15.10532,0.0007368941
733.827839334964,1.106521,0.0005095382,12.66165,0.2277433,2.802597E-45,0.4859387,0.4202075,0.5621348,2.156729,0.000000004427791,0.000000005460834,0.01827432,3.369575E-30,14.4245,0.0007048621
733.927802260906,1.032959,0.0004053759,12.12709,0.1804056,2.802597E-45,0.4574722,0.3786385,0.4914086,1.89378,0.000000003461423,0.00000000456214,0.01597342,2.674985E-30,13.77437,0.0006742224
734.027765186847,0.9642869,0.0003225069,11.6151,1.119998,2.802597E-45,0.4306732,0.3411818,0.8654684,1.662889,0.000000002705965,0.000000003811345,0.01396222,2.123575E-30,13.15354,0.0006449146
734.127728112788,0.9001806,0.0002565785,11.12472,0.8872002,2.802597E-45,0.4054441,0.3074304,0.7565777,1.460149,0.000000002115387,0.000000003184109,0.01220424,1.68583E-30,12.5607,0.0006168808
734.22769103873,0.840336,0.0002041275,10.65505,0.7027909,2.802597E-45,0.381693,0.2770179,0.6613873,1.282127,0.000000001653702,0.000000002660098,0.1747147,1.338321E-30,11.99457,0.0005900656
734.327653964671,0.78447,0.0001623987,10.20521,0.5567121,2.802597E-45,0.3593332,0.2496139,0.5781735,1.125809,0.000000001292781,0.000000002222323,0.1527165,1.062445E-30,11.45396,0.0005644161
734.427616890612,0.732318,0.0001292004,9.774359,0.4409965,2.802597E-45,0.3382833,0.2249209,0.5054294,0.9885497,0.00000000101063,0.000000001856594,0.1334881,8.434371E-31,10.93772,0.0005398815
734.527579816553,0.6836331,0.0001027886,9.361698,0.349333,2.802597E-45,0.3184665,0.2026706,0.4418378,0.8680252,7.900596E-10,0.000000001551053,0.1166807,6.695747E-31,10.44474,0.0005164134
734.627542742495,0.6381848,0.00008177604,8.966459,0.2767223,2.802597E-45,0.2998106,0.1826214,0.3862471,0.7621951,6.176286E-10,0.000000001295795,0.1019895,5.315514E-31,9.973983,0.0004939654
734.727505668436,0.5957579,0.00006505899,8.587907,0.2192041,2.802597E-45,0.2822475,0.1645556,0.3376506,0.6692679,4.828308E-10,0.000000001082545,0.08914808,4.219797E-31,9.524443,0.0004724932
734.827468594377,0.5561516,0.00005175931,8.225337,1.025586,2.802597E-45,0.2657133,0.5480781,0.5816061,0.5876704,3.774527E-10,9.043893E-10,0.07792351,3.349946E-31,12.30598,0.0004519544
734.927431520319,0.5191783,0.00004117842,7.878074,0.8124125,2.802597E-45,0.2501477,0.4938596,0.5084301,0.5160213,2.950734E-10,7.555532E-10,0.06811222,2.659402E-31,11.75134,0.0004323084
735.02739444626,0.484663,0.00003276052,7.545472,1.489215,2.802597E-45,0.2354939,0.4450046,0.4444609,0.4531077,2.306734E-10,6.312112E-10,0.05953626,2.111205E-31,11.22169,0.0004135164
735.127357372201,0.4524423,0.00002606346,7.835413,1.179673,2.802597E-45,0.2216985,0.4009825,0.3885401,0.3978646,1.803288E-10,5.273323E-10,0.0520401,1.67601E-31,11.53032,0.0003955412
735.227320298142,0.4223637,0.00002073544,7.62648,0.934472,2.802597E-45,0.2087113,0.3613154,0.3396552,0.3493567,1.409719E-10,4.405488E-10,0.04548777,1.330525E-31,11.01064,0.0003783474
735.327283224084,0.3942848,0.00001649659,7.3045,0.740237,2.802597E-45,0.1964849,0.3255723,0.2969207,0.306763,1.102047E-10,3.680473E-10,0.03976043,1.056256E-31,10.51437,0.000361901
735.427246150025,0.3680725,0.00001312428,6.996114,0.5863748,2.802597E-45,0.1849747,0.2933651,0.2595631,0.2693623,8.615247E-11,3.074775E-10,0.03475423,8.385239E-32,10.57861,0.0003461695
735.527209075966,0.3436028,0.00001044135,6.700747,0.4644936,2.802597E-45,0.1741388,0.264344,0.2269056,0.2365215,6.734964E-11,2.568757E-10,0.4945362,6.656742E-32,10.10182,0.0003311219
735.627172001907,0.3207599,0.000008306878,6.41785,0.3679461,2.802597E-45,0.1639376,0.2381938,1.26938,0.2076847,5.265054E-11,2.146014E-10,0.4322695,5.28455E-32,11.3876,0.0003167284
735.727134927849,0.2994356,0.000006608745,7.012999,0.2914666,2.802597E-45,0.1543341,0.2146305,1.109671,0.1823636,4.115952E-11,1.792843E-10,0.3778428,4.195216E-32,10.87435,0.0003029605
735.82709785379,1.121806,0.000005257753,6.716919,0.2308837,2.802597E-45,0.1452931,0.1933982,1.093634,0.1601298,3.217643E-11,1.497793E-10,0.3302689,3.330432E-32,10.38423,0.0002897911
735.927060779731,5.154854,0.000004182937,7.807243,0.1828933,2.802597E-45,0.1367818,0.1742663,0.9560364,0.1406067,2.515391E-11,1.2513E-10,0.4753665,2.643911E-32,9.916196,0.0002771942
736.027023705673,11.18974,0.00000332784,7.477632,0.1448779,2.802597E-45,0.128769,0.157027,0.8357507,0.1234638,1.966405E-11,1.045373E-10,0.4155135,2.098907E-32,9.46926,0.0002651448
736.126986631614,15.83134,0.000002647547,7.161936,0.6237906,2.802597E-45,0.1212257,0.1414931,0.730599,0.1084111,1.537236E-11,8.733349E-11,0.6929259,1.666247E-32,10.23288,0.0002536192
736.226949557555,19.98261,0.000002106322,6.859568,0.4941324,2.802597E-45,0.1141242,0.1274959,1.064909,0.09519353,1.201733E-11,7.296094E-11,0.6056801,1.322774E-32,11.83868,0.0002425947
736.326912483496,25.53881,0.000001675738,6.569966,0.3914243,2.802597E-45,0.1074388,0.1148834,0.9309255,0.2065099,9.394541E-12,0.5177953,0.5294194,1.050103E-32,11.30509,0.0002320493
736.426875409438,31.71033,0.000001333175,6.775183,0.3100647,2.802597E-45,0.1011449,0.1035186,1.033931,0.1813321,7.344176E-12,0.4325813,0.4627606,8.336394E-33,10.79556,0.0002219624
736.526838335379,36.3987,0.000001060641,6.489144,0.2456161,2.802597E-45,0.09521982,0.3252219,0.903845,0.159224,5.741305E-12,0.361391,0.4044947,6.617966E-33,10.30899,0.0002123139
736.62680126132,42.13868,0.0000008438195,7.297882,0.1945635,2.802597E-45,0.08964179,0.4428088,0.7901258,0.1398113,4.488262E-12,0.3019166,0.3535651,5.253767E-33,9.84435,0.0002030848
736.726764187262,46.8326,0.0000006713217,6.989775,0.1541224,2.802597E-45,0.08439053,0.399004,0.6907145,0.1227655,3.508696E-12,0.25223,0.309048,4.170778E-33,9.400653,0.0001942569
736.826727113203,51.24047,0.0000005340868,7.333486,0.1458816,2.802597E-45,0.07944689,0.3595326,0.6038108,0.1077978,2.742921E-12,0.2107203,0.270136,3.311031E-33,8.976954,0.0001858128
736.926690039144,55.54701,0.0000004249062,7.023876,0.1155593,2.802597E-45,0.07479285,0.3239659,1.042059,0.09465507,2.144277E-12,0.1760419,0.5373542,2.62851E-33,8.572351,0.0001777357
737.026652965085,61.90535,0.0000003380448,6.727337,0.09153968,2.802597E-45,0.07041144,0.2919176,0.9109505,0.08311467,1.676287E-12,0.1470705,0.4696963,2.08668E-33,8.185985,0.0001700097
737.126615891027,62.41907,0.00000026894,6.737678,0.3601069,2.802597E-45,0.06628671,0.2630397,0.7963374,0.07298128,1.310436E-12,0.122867,0.4105572,1.656541E-33,7.817032,0.0001626195
737.226578816968,64.36382,0.000000213962,6.453222,0.2852567,2.802597E-45,0.0624036,0.2370185,1.200018,0.06408337,1.024433E-12,0.1026467,0.3588642,1.315069E-33,7.464709,0.0001555506
737.326541742909,60.08487,0.0000001702228,6.180775,0.2887736,2.802597E-45,0.05874796,0.5338433,1.049035,0.05627029,8.008495E-13,0.08575402,0.3136799,1.043986E-33,7.128265,0.000148789
737.426504668851,56.0904,0.000000135425,5.919831,0.2287505,2.802597E-45,0.05530648,0.6298578,0.9170483,0.04940979,6.260636E-13,0.07164142,0.2741847,8.287832E-34,6.806985,0.0001423213
737.526467594792,53.94887,0.0000001077408,5.669903,0.1812035,2.802597E-45,0.24041,0.7209634,0.801668,0.04338572,4.894248E-13,0.05985133,0.2396623,6.579414E-34,6.500185,0.0001361347
737.626430520733,50.47153,0.00000008571588,5.430527,1.835795,2.802597E-45,0.2263266,1.545521,0.7008045,0.03809611,3.826075E-13,0.05000155,0.2094866,5.223162E-34,7.909886,0.0001302171
737.726393446674,48.23711,0.00000006819342,5.201258,1.454216,2.802597E-45,0.2130683,1.392631,0.6126313,0.03345141,2.991032E-13,0.04177275,0.1831103,4.146482E-34,8.735601,0.0001245567
737.826356372616,45.03028,0.00000005425298,4.981668,1.151949,2.802597E-45,0.2005866,1.254865,0.5355518,0.029373,2.338237E-13,0.03489818,0.160055,3.291744E-34,8.341877,0.0001191423
737.926319298557,42.03664,0.00000004316232,4.771348,0.9125103,2.802597E-45,0.1888362,1.130728,0.5574365,0.02579183,1.827916E-13,0.02915496,0.1399026,2.613198E-34,9.500325,0.0001139633
738.026282224498,39.24202,0.00000003433887,4.569908,0.7228401,2.802597E-45,0.1777741,1.01887,1.244622,0.02264727,1.428972E-13,0.0243569,0.1222876,2.074525E-34,9.072134,0.0001090094
738.12624515044,37.24184,0.00000002731915,4.376973,0.5725939,2.802597E-45,0.16736,0.9180788,1.088027,0.01988611,1.117098E-13,0.02034847,0.1068904,1.646891E-34,8.663241,0.0001042709
738.226208076381,35.71092,0.00000002173443,4.192183,0.4535772,2.802597E-45,0.1575559,0.827258,1.630505,0.01746158,8.732905E-14,0.0169997,0.09343192,1.307408E-34,8.272779,0.00009973836
738.326171002322,33.45061,0.00000001729137,4.015194,1.656101,2.802597E-45,0.1483262,0.7454216,1.425359,0.01533266,6.826943E-14,0.01420205,0.08166797,1.037905E-34,7.899914,0.00009540284
738.426133928263,31.38525,0.00000001375659,3.845678,1.311871,2.802597E-45,0.1396372,1.361193,1.332855,0.01346329,5.336958E-14,0.01186481,0.07138522,8.239554E-35,7.543855,0.00009125577
738.526096854205,29.29874,0.0000000109444,3.683318,1.039192,2.802597E-45,0.1314572,1.270965,1.165159,0.01182184,4.172164E-14,0.009912205,0.06239716,6.541088E-35,7.203844,0.00008728897
738.626059780146,27.38906,0.00000000870709,3.527813,0.8231903,2.802597E-45,0.1237563,1.145235,1.018562,0.01038051,3.261586E-14,0.008280945,0.05454078,5.192737E-35,6.879158,0.0000834946
738.726022706087,26.43441,0.000000006927144,3.378874,0.6520858,2.802597E-45,0.1165066,1.095656,1.55604,0.009114916,2.549743E-14,0.006918143,0.04767359,0.002542755,6.569106,0.00007986517
738.825985632029,24.67703,0.000000005511063,3.236222,0.5165462,2.802597E-45,0.1096816,0.9872684,1.767512,0.008003621,1.99326E-14,0.005779618,0.04167105,0.002018603,7.424125,0.00007639351
738.92594855797,23.03649,0.000000004384464,3.099593,0.4091794,2.802597E-45,0.1032564,0.889603,1.545129,0.007027816,1.55823E-14,0.004828462,0.03642428,0.001602496,8.244228,0.00007307276
739.025911483911,22.21547,0.000000003488171,2.968732,0.3241293,2.802597E-45,0.09720759,0.8015991,1.350726,0.006170981,1.218145E-14,0.004033838,0.03183812,0.001272165,7.872651,0.00006989636
739.125874409852,21.01775,0.000000002775102,2.843396,0.2567573,2.802597E-45,0.09151312,0.9443159,1.262118,0.005418611,9.522842E-15,0.003369986,0.02782941,0.001009926,7.51782,0.00006685804
739.225837335794,19.62048,0.000000002207802,2.723352,0.3431746,2.802597E-45,0.08615223,2.170416,1.120213,0.004757972,7.444475E-15,0.002815385,0.02432543,0.0008017443,8.588449,0.00006395179
739.325800261735,18.3161,0.000000001756472,2.608375,0.2718439,2.802597E-45,0.08110539,2.084045,2.433351,0.004177877,5.819714E-15,0.002352054,0.02126263,0.0006364762,8.201357,0.00006117187
739.425763187676,17.09843,0.000000001397405,2.498253,0.2153397,2.802597E-45,0.07635419,1.877881,2.655948,0.003668508,4.549558E-15,0.001964975,0.01858547,0.0005052757,7.831711,0.00005851279
739.525726113618,15.96172,0.000000001111741,2.39278,0.1705802,2.802597E-45,0.07188132,1.896635,2.321785,0.003221242,3.556614E-15,0.001641597,0.01624539,0.0004011204,7.478726,0.462701
739.625689039559,14.90057,8.844734E-10,2.29176,0.1351242,2.802597E-45,0.06767048,1.709011,2.029665,0.002828506,2.780381E-15,0.001371438,0.01419994,0.0003184351,8.751716,0.8821987
739.7256519655,14.44531,7.03665E-10,2.195005,0.1070379,2.802597E-45,0.06370631,1.539947,1.774298,0.002483653,2.173561E-15,0.00114574,0.01241204,0.0002527943,9.058301,0.8438504
739.825614891441,13.48498,5.598183E-10,2.102335,0.08478951,2.802597E-45,0.05997436,1.387608,1.551061,0.002180845,1.69918E-15,0.0009571844,0.01084925,0.0002006844,8.650032,0.807169
739.925577817383,13.14473,4.453775E-10,2.013577,0.06716555,2.802597E-45,0.05646103,1.250339,1.371944,0.001914955,1.328333E-15,0.0007996598,0.009483226,0.0001593162,8.260164,0.7720822
740.025540743324,12.27086,3.543312E-10,1.928566,0.05320483,2.802597E-45,0.4953592,1.126649,1.19933,0.001681483,1.038423E-15,0.0006680591,0.008289199,0.0001264754,7.887868,0.7385206
740.125503669265,11.45509,2.818971E-10,1.847145,0.5205767,2.802597E-45,0.4663408,1.461014,1.048434,0.001476476,8.117867E-16,0.0005581161,0.007245512,0.0001004043,7.532352,1.591571
740.225466595207,10.69355,2.242703E-10,1.769161,1.23631,2.802597E-45,0.4390223,1.316483,2.162168,0.001296463,6.346137E-16,0.0004662664,0.006333235,0.0000797074,7.954438,3.175207
740.325429521148,9.982635,1.784239E-10,1.694469,1.112747,2.802597E-45,0.4133041,1.18625,1.89013,0.001138397,4.961088E-16,0.0003895326,0.005535822,0.00006327686,9.635392,3.037184
740.425392447089,9.352143,1.419496E-10,1.622931,0.8814567,2.802597E-45,0.3890926,1.068901,1.65232,0.0009996034,3.878328E-16,0.0003254269,0.004838811,0.00005023324,9.201113,2.90516
740.52535537303,9.237952,1.129315E-10,1.554413,0.9559629,2.802597E-45,0.3662993,0.9631599,1.712053,0.0008777312,3.03188E-16,0.0002718711,0.00422956,0.00003987838,8.786407,2.778876
740.625318298972,8.623808,8.984553E-11,1.488788,1.162254,0.1520917,0.3448413,0.8678794,1.496647,0.0007707178,2.370171E-16,0.0002271291,0.5367604,0.00003165802,8.390393,2.658081
740.725281224913,8.050492,7.147886E-11,1.425933,0.9206731,0.1250176,0.3246403,0.9298543,1.308343,0.0006767515,1.852879E-16,0.0001897503,0.4691773,0.00002513217,8.012228,2.542537
740.825244150854,7.515291,5.68668E-11,1.365732,0.7293063,0.102763,0.3056227,0.8378686,1.536914,0.0005942416,1.448487E-16,0.0001585229,0.4101036,0.00001995154,7.651107,2.432015
740.925207076795,7.01567,4.524181E-11,1.308073,0.5777161,0.08447006,0.8794097,0.7549825,2.309011,0.0005217913,1.132354E-16,0.0001324347,0.3584677,0.00001583881,7.306262,2.326298
741.025170002737,6.549264,3.599326E-11,1.252848,0.4576347,0.06943342,0.8278934,0.680296,2.04373,0.0004581743,8.852171E-17,0.0001106398,0.3133333,0.00001257387,6.97696,2.225176
741.125132928678,6.113865,2.863534E-11,1.199954,0.3625129,0.1147788,0.779395,0.6129978,2.85289,0.0004023134,6.920178E-17,0.00009243171,0.2738818,0.000009981945,6.662499,2.12845
741.225095854619,5.938331,2.278156E-11,1.149294,0.2871626,0.09434688,0.7337376,0.5523571,2.493947,0.0003532632,5.409845E-17,0.00007722015,0.2393975,0.00000792431,6.362212,2.035928
741.325058780561,5.543548,1.812444E-11,1.100772,0.2274743,0.07755206,0.6907549,1.217752,2.305725,0.0003101931,4.229143E-17,0.00006451197,0.2092551,0.000006290827,6.075459,1.947428
741.425021706502,5.175009,1.441936E-11,1.054299,0.1801926,0.4754711,1.046508,1.097286,2.015625,0.0002723742,3.30613E-17,0.00005389518,0.182908,0.000004994063,5.801631,1.862776
741.524984632443,4.830972,1.147168E-11,1.009788,0.1427386,0.3908318,0.9852033,0.988737,1.762025,0.0002391662,2.584565E-17,0.0000450256,0.1598782,0.000003964608,5.540144,1.781803
741.624947558385,4.509806,9.126582E-12,0.9671558,0.3903958,0.3212593,0.966617,1.44075,1.540333,2.436819,2.020482E-17,0.0000376157,0.139748,0.000003147361,5.290443,1.704349
741.724910484326,4.209991,7.260882E-12,0.9263237,0.30925,0.2640715,0.909992,1.449345,1.346532,8.796565,1.579511E-17,0.00003142526,0.1221525,0.000002498577,5.051997,1.630263
741.824873410267,3.930109,5.776576E-12,0.8872156,0.2449707,0.2170637,0.8566842,1.305969,1.177116,12.32702,1.234781E-17,0.00002625358,0.1067723,0.000001983532,4.824297,1.559397
741.924836336208,3.668833,4.5957E-12,0.8497585,0.1940523,0.1784239,1.114534,1.383555,1.029014,19.51934,9.652897E-18,0.000021933,0.09332871,0.000001574655,4.60686,1.491612
742.02479926215,3.424927,3.656225E-12,0.8138828,0.1537175,0.1466624,1.049244,1.270334,1.072727,24.02261,7.546146E-18,0.00001832347,0.9143626,0.000001250062,4.399223,1.426773
742.124762188091,3.197236,2.908801E-12,0.7795218,0.1217665,0.1205548,0.9877784,1.144667,0.9377596,24.62685,5.899195E-18,0.00001530796,0.7992359,0.0000009923799,7.458321,1.364752
742.224725114032,2.984682,2.31417E-12,0.7466114,0.09645665,0.09909469,1.673266,1.76796,0.8197735,21.62433,4.611692E-18,0.00001278872,0.6986047,0.000000787815,9.919855,1.305428
742.324688039973,2.786258,1.841096E-12,0.7150904,0.07640763,0.0814547,1.575246,1.593065,0.716632,18.98788,3.605187E-18,0.00001068407,0.6106439,0.0000006254182,10.68222,1.248682
742.424650965915,2.601026,1.46473E-12,0.6849002,0.06052589,0.06695484,1.482967,1.435471,1.592998,16.67287,2.818353E-18,0.000008925784,0.5337582,0.0000004964972,10.20076,1.194403
742.524613891856,2.428108,1.165303E-12,0.6559846,0.04794526,0.05503611,1.560686,1.293468,1.392571,14.64011,2.203246E-18,0.00000745686,0.7589353,0.0000003941514,9.740998,1.142484
742.624576817797,2.266686,9.270857E-13,0.6282898,0.03797958,0.04523906,1.46926,1.165511,1.664887,12.85518,1.722386E-18,0.000006229679,0.6633783,0.0000003129027,9.301959,1.092821
742.724539743739,2.115996,7.375663E-13,0.6017643,0.03008533,0.03718599,1.38319,1.050213,1.455416,11.28787,1.346474E-18,0.000005204455,0.5798528,0.0000002484023,8.882709,1.045317
742.82450266968,1.975323,5.867894E-13,0.5763586,0.02383193,0.03056646,1.302162,0.9463211,1.2723,10.38742,1.052605E-18,0.000004347954,0.506844,0.0000001971977,8.482354,0.9998784
742.924465595621,1.844003,4.66835E-13,0.5520254,0.01887834,0.02512528,1.400235,0.8527064,1.112223,10.4646,8.228735E-19,0.000003632408,0.4430276,0.0000001565482,9.718193,0.9564147
743.024428521562,1.721412,3.714023E-13,0.5287197,0.01495437,0.02065269,1.318208,0.7683526,0.9722863,9.188751,6.432808E-19,0.000003034619,0.3872463,0.0000001242781,9.280182,0.9148403
743.124391447504,1.606972,2.954784E-13,0.5063978,0.133503,0.01697628,2.775854,1.048107,0.8499561,8.068454,5.028844E-19,0.00000253521,0.3384884,0.00000009865992,12.22641,0.8750731
743.224354373445,1.500139,2.350753E-13,0.4850184,0.1057537,0.01395431,2.613243,0.9714675,0.7430171,7.413455,3.931296E-19,0.000002117988,0.2958696,0.00000007832259,11.67535,0.8370345
743.324317299386,1.400409,1.8702E-13,0.4645416,0.0837722,0.01147028,2.460158,1.276715,0.9411353,7.885631,3.073288E-19,0.000001769429,0.2586169,0.00000006217751,12.86705,0.8006495
743.424280225328,1.307309,1.487885E-13,0.4449292,0.0663597,0.00942844,2.31604,1.150416,0.8227245,6.94138,2.402541E-19,0.000001478233,0.2260546,0.0000000493605,12.28712,0.765846
743.524243151269,1.220399,1.183724E-13,0.4261449,0.05256648,0.00775007,2.180365,1.036611,0.7192117,6.653335,1.878185E-19,0.000001234959,0.1975922,0.00000003918554,11.73332,0.7325554
743.62420607721,1.139266,9.417413E-14,0.4081536,0.3827018,0.006370469,2.052638,1.542212,0.6287226,5.842157,1.46827E-19,0.000001031721,0.1727135,0.000000031108,11.20449,1.060585
743.724169003152,1.063527,7.492258E-14,0.3909219,0.3031552,0.005236453,2.436435,1.389649,1.087325,5.264708,1.147819E-19,0.0000008619295,0.1509673,0.00000002469553,12.67035,1.068592
743.824131929093,0.9928229,5.960654E-14,0.3744177,0.2401427,0.004304305,5.206584,1.252178,0.9505205,4.622832,8.973067E-20,0.0000007200811,0.1319591,0.0000000196049,14.79644,1.268919
