 , C00, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C19, C20, C21, C22, C23, C25, C26, C27, C28, C29, C30, C31
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
636.1610705839088, 0.2526452, 39.37061, 0.7511828, 2.029785e-10, 0.2053414, 0.3300954, 0.05288187, 9.312363, 0.2060489, 0.1989814, 0.002357834, 1.872514, 3.738322e-06, 1.165766, 0.4727855, 0.2845871, 0.5303491, 2.678873, 0.01054726, 1.493627, 1.304576, 1.670981, 0.5539568, 6.368723, 0.4615035
636.261033040003, 0.2374111, 38.36794, 0.6601963, 1.778279e-10, 0.1888761, 0.7699714, 0.04808161, 8.584089, 0.1827752, 0.1792106, 0.00216764, 1.740612, 3.481518e-06, 1.102032, 0.4456727, 0.2598346, 0.4902427, 2.521611, 0.009746148, 1.402813, 1.236804, 1.596092, 0.5076692, 5.889163, 0.4148772
636.3609954960973, 0.2230956, 38.80779, 0.5802305, 1.557937e-10, 0.1737311, 0.7298007, 0.04371708, 7.91277, 0.1621303, 0.1614041, 0.001992788, 1.618001, 3.242355e-06, 1.041783, 0.4201146, 0.2372349, 0.4531693, 2.373581, 0.00900588, 1.317521, 1.172553, 1.524558, 0.4652493, 6.246906, 0.3729616
636.4609579521915, 0.2096433, 37.04391, 0.5099505, 1.364897e-10, 0.1598004, 0.6917257, 0.03974874, 7.293952, 0.1438174, 0.145367, 0.001832041, 1.504027, 3.019622e-06, 0.9848272, 0.3960223, 0.5142151, 0.4188994, 2.234241, 0.008321839, 1.237415, 1.11164, 1.456231, 0.4263739, 5.776518, 0.3352808
636.5609204082858, 0.1970022, 36.07355, 0.4481831, 1.195776e-10, 0.1469868, 0.6556372, 0.03614061, 6.750556, 0.1275729, 0.1309232, 0.00168426, 1.398082, 2.812189e-06, 0.9309853, 0.3733116, 0.4694901, 0.3872211, 2.103081, 0.007689755, 1.162179, 1.053891, 1.390966, 0.3907469, 5.34155, 0.3014069
636.66088286438, 0.1851233, 36.43865, 0.3938972, 1.04761e-10, 0.1352007, 0.6214315, 0.03286001, 6.348811, 0.1131632, 0.1179146, 0.001548399, 1.2996, 2.619005e-06, 0.8800871, 0.3519033, 0.4286551, 0.6244556, 1.979621, 0.00710568, 1.091518, 0.9991423, 1.328625, 0.3580968, 4.939335, 0.2709554
636.7608453204743, 0.1739606, 34.87832, 0.3461866, 9.17803e-11, 0.1243596, 0.6515442, 0.0298772, 5.852302, 0.1003812, 0.1061986, 0.001423498, 1.208054, 2.439093e-06, 0.8319716, 0.3317226, 0.6965274, 1.148916, 1.863408, 0.006565969, 1.025152, 0.9472376, 1.269079, 0.4081801, 4.567406, 0.2435804
636.8608077765685, 0.1634711, 33.68174, 0.304255, 8.040802e-11, 0.1143878, 0.617552, 0.02716514, 5.394622, 0.08904291, 0.09564666, 0.001308672, 1.122958, 2.27154e-06, 0.7864866, 0.3126993, 0.6359454, 1.062032, 1.754018, 0.006067251, 0.9628222, 0.8980293, 1.690936, 0.3740734, 4.223484, 0.2189711
636.9607702326629, 0.153614, 34.77847, 0.2674023, 7.044485e-11, 0.1052156, 0.5853332, 0.02469927, 4.972735, 0.07898531, 0.08614317, 0.001203109, 1.043855, 2.115496e-06, 0.7434883, 0.2947669, 0.5806326, 0.9817184, 1.651049, 0.005606414, 0.9042818, 0.8513774, 1.615152, 0.3428165, 3.905458, 0.1968482
637.0607326887572, 0.1443514, 33.19774, 0.2350134, 6.171619e-11, 0.0967789, 0.5547954, 0.02245724, 4.583842, 0.07006375, 0.07758395, 0.00110606, 0.970325, 1.970172e-06, 0.7028408, 0.2778629, 0.5301309, 0.9074783, 1.554125, 0.005180579, 0.8493007, 0.8071489, 1.843041, 0.3141714, 3.61138, 0.1769603
637.1606951448514, 0.1356472, 33.20266, 0.2065476, 5.406909e-11, 0.08901868, 0.8974118, 0.02041872, 4.225363, 0.06214989, 0.06987517, 0.00101684, 2.171583, 1.834832e-06, 0.6644155, 0.2619283, 0.6091886, 0.8388523, 1.462891, 0.004787089, 2.460916, 0.7652181, 1.76044, 0.2879198, 3.339445, 0.8111864
637.2606576009457, 0.1274679, 32.57777, 0.1815296, 4.736951e-11, 0.08188071, 0.8505923, 0.01856524, 3.894918, 0.05512992, 0.06293235, 0.0009348171, 2.018614, 1.708788e-06, 0.628091, 0.2469075, 0.5562031, 0.7754161, 1.377013, 0.004423486, 2.31129, 0.7254656, 1.68154, 0.2638618, 3.268723, 0.7292312
637.3606200570399, 0.1197818, 33.24798, 0.159542, 4.150007e-11, 0.0753151, 1.01682, 0.01688001, 3.590316, 0.04890287, 0.05667936, 0.0008594104, 1.876421, 1.591403e-06, 0.5937524, 0.2327481, 0.5078261, 1.349324, 1.296176, 0.004087501, 2.170761, 0.6877782, 1.606177, 0.9522654, 3.601859, 0.655556
637.4605825131342, 0.1125591, 32.12384, 0.1402176, 3.63579e-11, 0.06927596, 0.9637704, 0.01534776, 3.309535, 0.04337918, 0.05104768, 0.0007900863, 1.744244, 1.482081e-06, 1.212328, 0.2194006, 0.4636568, 1.247285, 1.220085, 0.003777035, 2.038777, 0.6520486, 1.534192, 0.8726959, 3.330642, 0.5893242
637.5605449692284, 0.105772, 30.66377, 0.1232338, 3.185287e-11, 0.06372106, 0.9134889, 0.01395459, 3.050713, 0.03847941, 0.04597556, 0.0007263542, 1.621377, 1.38027e-06, 1.297715, 0.2068187, 0.4233293, 1.152961, 1.14846, 0.003490151, 1.914818, 0.6181751, 1.465433, 0.7997751, 5.673941, 0.529784
637.6605074253227, 0.09939413, 31.69355, 0.1083072, 2.790606e-11, 0.05861158, 0.8658306, 0.01268789, 2.812131, 0.03413307, 0.04140741, 0.0006677631, 1.507165, 1.285452e-06, 1.226767, 0.1949582, 0.3865093, 1.065771, 1.08104, 0.003225057, 1.798395, 0.9014698, 1.399755, 0.7329473, 7.183134, 0.4762592
637.760469881417, 0.09340082, 30.25303, 0.09518856, 2.444829e-11, 0.05391181, 0.8206587, 0.01153616, 2.592209, 0.03027767, 0.2964523, 0.0006138982, 1.400999, 1.197148e-06, 1.159698, 0.1837779, 0.3528918, 0.985175, 1.017578, 0.002980098, 1.689051, 0.8546391, 1.337021, 0.6717036, 7.083316, 0.4281421
637.8604323375113, 0.0877689, 31.9635, 0.08365891, 2.141896e-11, 0.04958889, 0.7778436, 0.01048899, 2.389485, 0.02685774, 0.2669967, 0.0005643782, 1.302311, 1.11491e-06, 1.096296, 0.1732388, 0.3221982, 0.9106734, 0.9578421, 0.002753745, 1.586355, 0.8102412, 1.277099, 0.6155773, 6.549947, 0.3848863
637.9603947936055, 0.08247658, 30.51105, 0.07352578, 1.876499e-11, 0.0456126, 0.7372622, 0.009536866, 2.202615, 0.02382409, 0.2404678, 0.0005188528, 1.210575, 1.038322e-06, 1.03636, 0.1633041, 0.2941743, 0.8977888, 0.9016124, 0.002544584, 1.683921, 0.7681498, 1.219862, 0.5641409, 6.056741, 0.3460007
638.0603572496998, 0.07750338, 29.55051, 0.06462002, 1.643986e-11, 0.04195515, 0.6987979, 0.008671173, 2.03036, 0.02113311, 0.2165748, 0.0004769997, 1.125301, 9.669942e-07, 0.9797007, 0.1539391, 0.2685879, 2.357636, 0.8486837, 0.002351311, 1.581537, 2.14463, 1.16519, 0.5170023, 5.600672, 0.3868348
638.1603197057941, 0.07283005, 30.7076, 0.05679296, 1.440284e-11, 0.03859098, 0.6623405, 0.007884062, 2.531465, 0.01874608, 0.1950558, 0.0004385227, 1.046033, 9.005666e-07, 0.9261391, 0.1451111, 0.2452269, 2.179346, 0.7988622, 0.002172717, 1.681508, 2.033218, 1.112969, 0.4738025, 5.178946, 0.4248013
638.2602821618883, 0.06843852, 29.51075, 0.04991395, 1.261822e-11, 0.03549656, 0.627785, 0.007168399, 2.333491, 0.01662867, 0.175675, 0.0004031494, 0.9723494, 8.387022e-07, 0.8755059, 0.1367894, 0.2238977, 2.014538, 0.7519653, 0.002007689, 2.548877, 1.927594, 1.063088, 0.4342125, 4.788974, 0.381883
638.3602446179826, 0.06431178, 29.7217, 0.04386816, 1.105472e-11, 0.03265026, 0.5950324, 0.006517699, 2.151, 0.2689838, 0.1582199, 0.0003706295, 1.692721, 7.810876e-07, 0.8276408, 0.1289449, 0.2044237, 1.862193, 0.7078216, 0.001855195, 2.567714, 1.827457, 1.015443, 0.3979305, 4.491266, 0.3433008
638.4602070740768, 0.06043388, 30.55981, 0.03855466, 9.684959e-12, 0.0300322, 0.5639886, 0.005926066, 1.982781, 0.2386015, 0.1424991, 0.0003407328, 1.573484, 7.274308e-07, 0.7823926, 0.1215503, 0.7058209, 1.721369, 0.6662693, 0.001714284, 2.411595, 1.732522, 0.9699327, 0.3646802, 4.153077, 0.3086167
638.5601695301712, 0.05678982, 29.49833, 0.03388475, 8.484918e-12, 0.02762407, 0.5345643, 0.005388137, 1.827718, 0.211651, 0.1283403, 0.0003132477, 1.462646, 6.7746e-07, 0.7787642, 0.1145798, 0.6444306, 1.591194, 0.6271563, 0.001584075, 2.264968, 1.930184, 0.9264624, 0.3342082, 3.840353, 0.2774367
638.6601319862654, 0.05336548, 28.15759, 0.02978048, 7.433572e-12, 0.02540903, 0.5066752, 0.004899038, 1.684781, 0.328725, 0.1155884, 0.0002879796, 1.359616, 6.309219e-07, 0.7361882, 0.108009, 0.5883798, 1.470864, 0.5903394, 0.001463757, 2.127256, 1.829913, 0.8849403, 0.3062823, 3.551177, 0.2494069
638.7600944423597, 0.05014763, 28.84197, 0.02617334, 6.512496e-12, 0.0233716, 0.4802411, 0.004454336, 1.553023, 0.2915948, 0.1041035, 0.0002647499, 1.263843, 5.875807e-07, 0.9299275, 0.101815, 0.5372042, 2.0388, 0.5556839, 0.001352578, 1.997917, 1.73485, 0.8452792, 0.28069, 3.283776, 0.224209
638.8600568984539, 0.04712381, 27.89873, 0.02300311, 5.705548e-12, 0.02149755, 0.4551861, 0.004050001, 1.431569, 0.2586585, 0.09375969, 0.0002433939, 1.174816, 5.472169e-07, 0.8790872, 0.09597617, 0.4904797, 1.940175, 0.5230627, 0.001249843, 1.876442, 1.644726, 0.8073956, 0.257236, 3.03651, 0.2015569
638.9600193545482, 0.04428232, 29.03203, 0.02021688, 4.998587e-12, 0.01977377, 0.4314382, 0.003682369, 1.319613, 0.2294425, 0.08444369, 0.0002237606, 1.092061, 5.096259e-07, 0.8310263, 0.09047221, 0.7028136, 1.793454, 0.4923566, 0.001154911, 1.762353, 1.559283, 0.7809274, 0.2357419, 3.386289, 0.1811933
639.0599818106424, 0.04161216, 27.94059, 0.01776812, 4.379224e-12, 0.3035692, 0.4089294, 0.003348108, 1.216412, 0.2035264, 0.07605333, 0.000205711, 1.015135, 4.746171e-07, 0.7855929, 0.0852839, 0.6955765, 1.657828, 0.463453, 0.00106719, 1.6552, 1.47828, 0.7459279, 0.2160437, 3.131304, 0.7777002
639.1599442667367, 0.03910302, 28.38411, 0.01561597, 3.836605e-12, 0.2792275, 0.3875948, 0.003044189, 1.121283, 0.1805377, 0.06849664, 0.0001891174, 0.9436277, 4.420133e-07, 0.7426435, 0.08039312, 1.540283, 1.532459, 0.4362462, 0.0009861315, 1.554563, 1.401484, 0.712497, 0.1979915, 2.895519, 0.6991281
639.259906722831, 0.03674517, 27.09401, 0.0137245, 3.36122e-12, 0.2568376, 0.3673734, 0.002767858, 2.093565, 0.1601455, 0.06169078, 0.0001738623, 0.8771574, 4.116493e-07, 0.7020422, 0.07578281, 1.76752, 1.41657, 0.4106366, 0.0009112299, 1.460044, 1.328678, 0.6805644, 0.1814477, 3.542109, 0.6284942
639.3598691789252, 0.03452949, 27.28287, 0.01206213, 2.944739e-12, 0.2362431, 0.3482069, 0.5234005, 1.929838, 0.1420567, 0.05556116, 0.0001598377, 0.8153695, 3.83371e-07, 0.6636606, 0.07143689, 1.677073, 1.309445, 0.3865304, 0.0008420175, 1.371272, 1.259654, 1.524435, 0.1662863, 3.275391, 0.5649966
639.4598316350196, 0.2404713, 26.04283, 0.01060111, 2.579864e-12, 0.2172999, 0.3300403, 0.5541638, 2.33966, 0.5383215, 0.05004058, 0.0001469445, 0.7579339, 3.570354e-07, 0.6273774, 0.0673402, 1.531206, 1.210422, 0.3638394, 0.0007780622, 1.287897, 1.194216, 1.456113, 0.3255029, 3.028756, 0.5079142
639.5597940911138, 1.204383, 26.04298, 0.009317056, 2.260199e-12, 0.1998757, 0.3128216, 0.5038605, 2.156687, 0.4775169, 0.04506853, 0.0001350912, 0.7045442, 3.325089e-07, 0.5930778, 0.2274563, 1.398026, 1.118886, 0.3424804, 0.0007189645, 1.209592, 1.132177, 1.390853, 0.5056756, 3.715211, 0.456599
639.6597565472081, 1.131761, 26.53525, 0.008188535, 1.980143e-12, 0.1838487, 0.2965011, 0.4581234, 1.988023, 0.4235803, 0.04059051, 0.0001241941, 0.6549153, 3.096672e-07, 0.5606534, 0.7208205, 1.27643, 1.219743, 0.3223752, 0.0006643556, 1.136048, 1.073362, 1.328518, 0.4634222, 3.435458, 0.4104682
639.7597190033023, 1.063517, 25.43978, 0.007196704, 1.734788e-12, 0.1691068, 0.2810321, 0.416538, 1.83255, 0.3757359, 0.03655742, 0.5215138, 0.6087823, 2.883946e-07, 0.5300018, 0.6794836, 1.16541, 1.127503, 0.3034504, 0.0006138945, 1.066975, 2.36342, 1.268977, 0.4246995, 3.17677, 0.368998
639.8596814593966, 0.9993891, 25.71004, 0.006325008, 1.519834e-12, 0.1555469, 0.2663702, 0.3787275, 1.689235, 0.3332957, 0.03292506, 0.479446, 0.565899, 2.685834e-07, 1.173318, 0.6405172, 1.064046, 1.042238, 0.2856365, 0.0005672662, 1.831468, 2.471091, 1.212104, 0.3892124, 2.937562, 0.3317176
639.9596439154908, 0.9391275, 24.84855, 0.005558895, 1.331515e-12, 0.1430744, 0.2524732, 0.3443491, 1.557128, 0.2956492, 0.02965361, 0.4407717, 0.5260364, 0.944611, 1.109171, 0.6037855, 1.713429, 4.277648, 0.2688683, 0.0005241795, 1.720113, 2.34272, 1.15778, 0.3566906, 2.716365, 0.2982037
640.0596063715851, 0.8824996, 25.00654, 0.004885578, 1.166531e-12, 0.131602, 0.2393012, 0.3130914, 1.532212, 0.262255, 0.02670722, 0.6067574, 0.4889818, 0.8797209, 1.048531, 0.7045542, 1.5644, 8.022943, 0.2530845, 0.0004843655, 1.615529, 4.001602, 1.105891, 0.3268861, 3.45667, 0.2680758
640.1595688276793, 0.8292863, 24.18752, 0.004293816, 0.7057146, 0.1210494, 0.2268165, 0.284671, 1.412385, 0.2326327, 0.02405358, 0.6278286, 0.4545374, 0.8192886, 0.9912065, 0.6641501, 1.428333, 7.416227, 0.2382273, 0.0004475756, 1.517303, 3.793722, 1.056327, 0.2995721, 3.196385, 0.2409917
640.2595312837736, 0.7792817, 24.71899, 0.00377373, 0.6182712, 0.1113431, 0.2149831, 0.2588305, 1.30193, 0.2063563, 0.0216636, 1.864281, 0.4225192, 0.7630076, 0.9370159, 0.7838412, 1.304101, 6.855392, 0.2242423, 0.00041358, 1.42505, 3.596641, 1.008985, 0.2745405, 2.955699, 0.216644
640.359493739868, 0.7322923, 23.59548, 0.00331664, 0.5416626, 0.102415, 0.2037671, 0.2353356, 1.200112, 0.1830479, 0.0195111, 1.713899, 0.3927565, 0.7105928, 0.885788, 0.7388902, 1.190674, 6.336969, 0.2110783, 0.0003821666, 1.338406, 3.409798, 0.9637643, 0.2516004, 2.733137, 0.3883731
640.4594561959622, 0.6881363, 23.54737, 0.002914914, 0.4745465, 0.09420288, 0.1931362, 0.2139734, 1.106257, 0.1623722, 0.01757247, 1.575648, 0.3650903, 0.6617787, 0.8373607, 0.6965171, 1.087112, 5.85775, 0.4417613, 0.0003531392, 1.25703, 3.232661, 2.073947, 0.2305771, 2.527333, 0.3491352
640.5594186520565, 0.6466428, 22.4771, 0.002561847, 0.4157466, 0.08664922, 0.1830599, 0.3816999, 2.055441, 0.1440319, 0.01582646, 1.448549, 0.3393729, 0.6163178, 0.7915811, 0.6565738, 0.9925582, 5.449718, 0.415828, 0.0003263165, 2.092299, 3.064727, 1.980997, 0.2113105, 2.337027, 0.3138616
640.6593811081507, 0.6076513, 23.21269, 0.002251545, 0.3642324, 0.07970124, 0.1735094, 0.3470518, 1.894695, 0.1277632, 0.01425394, 1.487804, 0.3154671, 0.5739799, 0.7483043, 0.6189213, 0.9062283, 5.037596, 0.391417, 0.0003015312, 1.965085, 3.790536, 1.989224, 0.1936538, 2.212838, 0.2821517
640.759343564245, 0.5710109, 22.15764, 0.001978828, 0.3191012, 0.0733104, 0.1644571, 0.3155487, 1.74652, 0.1133321, 0.01283766, 1.36779, 0.2932452, 0.5345504, 0.7470513, 0.583428, 0.8274071, 6.018445, 0.4107432, 0.0002786284, 1.845606, 4.662141, 1.900071, 0.1774724, 2.046213, 1.619235
640.8593060203392, 0.8407266, 21.15054, 0.001739144, 0.2795621, 0.067432, 0.1558771, 0.2869053, 1.609933, 0.1005309, 0.0115621, 1.257458, 0.2725887, 0.4978295, 0.706209, 0.5499701, 0.7554416, 5.765933, 0.3866307, 0.0002574652, 1.733392, 4.419946, 2.535088, 0.1626432, 1.892134, 1.455641
640.9592684764335, 0.8435135, 22.08915, 0.001528491, 0.2449223, 0.06202496, 0.1477447, 0.260862, 1.484029, 0.08917575, 0.01041329, 1.156026, 0.2533872, 0.4636311, 0.6675996, 0.5184309, 0.6897354, 5.329898, 0.3639338, 0.0002379095, 1.628, 4.190333, 2.42147, 0.149053, 1.749658, 1.308576
641.0592309325277, 0.7926511, 21.13391, 0.001343354, 0.2145745, 0.05705149, 0.1400366, 0.2371826, 1.36797, 0.07910315, 0.00937862, 3.31044, 0.2355384, 0.431782, 0.6311011, 0.4887004, 0.6297442, 4.926837, 0.3425692, 0.0002198391, 2.511482, 4.115957, 3.35215, 0.1365984, 1.61791, 1.176369
641.159193388622, 0.7448555, 21.24541, 0.001180641, 0.1879871, 0.05247681, 0.1327307, 0.2156528, 1.260988, 0.07016827, 0.008446757, 5.276968, 0.2189468, 0.4021207, 0.5965979, 0.4606749, 0.5916055, 4.554256, 0.3224589, 0.0002031412, 2.358782, 3.902136, 3.504473, 0.1251845, 1.496082, 1.057519
641.2591558447162, 0.6999419, 20.27978, 0.001037637, 0.1646941, 0.04826896, 0.1258059, 0.1960773, 1.162372, 0.06224261, 0.007607484, 4.851304, 0.2035239, 0.3744971, 0.5639811, 0.4342566, 0.5401493, 4.209851, 1.460203, 0.0001877116, 2.215366, 3.699423, 3.34741, 0.1147243, 1.383428, 0.9506761
641.3591183008106, 0.6577365, 19.35803, 0.0009119536, 0.1442872, 0.04439851, 0.1192424, 0.1782787, 1.071469, 0.05521217, 0.006851601, 4.459975, 0.1891875, 0.348771, 0.5331475, 0.4093532, 1.072529, 3.891491, 1.374483, 0.000173454, 2.08067, 3.507241, 3.197387, 0.1051382, 1.279257, 0.854628
641.4590807569049, 0.94596, 19.91375, 0.0008014939, 0.1264089, 0.04083841, 0.1130213, 0.1620957, 0.9876747, 0.04897583, 0.006170823, 4.100212, 0.1758609, 0.3248122, 0.5039997, 0.385878, 0.9792432, 3.597206, 1.293794, 0.0001602793, 1.954164, 3.832156, 3.054087, 0.09635302, 1.18293, 0.7682837
641.5590432129991, 0.8889202, 19.00864, 0.0007044135, 0.1107459, 0.03756378, 0.1071248, 0.1473818, 0.9104335, 0.0434439, 0.005557688, 3.76947, 0.163473, 0.3024993, 0.4764453, 0.3637491, 0.8940714, 3.325176, 1.217843, 0.0001481053, 1.835349, 3.633079, 2.917209, 0.08830194, 1.093856, 0.690663
641.6590056690934, 0.8353198, 18.77563, 0.0006190919, 0.09702364, 0.03455172, 0.1015359, 0.1340034, 0.839233, 0.03853681, 0.06916998, 3.465407, 0.1519578, 0.2817191, 0.4503974, 0.5039009, 0.8163076, 3.073717, 1.14635, 0.000136856, 1.723758, 3.444343, 2.786466, 0.08092359, 1.01149, 0.9759735
641.7589681251876, 0.7849513, 19.38747, 0.0005441048, 0.08500168, 0.03178119, 0.09623861, 0.1218395, 0.7736008, 0.03418399, 0.06229722, 3.185871, 0.1412537, 0.2623664, 0.6347767, 0.4750037, 0.7453074, 2.841274, 1.079054, 0.0001264611, 2.341889, 3.265412, 2.661583, 0.07416177, 0.9353251, 0.8773696
641.8589305812819, 0.7376201, 19.03502, 0.0004782005, 0.07446932, 0.02923282, 0.09121768, 0.1107797, 0.7131013, 0.03032283, 0.05610734, 2.928883, 0.1313037, 0.2443432, 0.6000726, 0.4477636, 0.6804827, 2.62641, 1.015709, 0.0001168558, 2.1995, 4.1942, 2.542296, 0.06796495, 1.377991, 0.7887278
641.9588930373761, 0.6931428, 18.72325, 0.0004202788, 0.06524201, 0.02688878, 0.0864587, 0.1007239, 0.6573331, 0.0268978, 0.05053249, 2.692626, 0.1220545, 0.227558, 0.7186117, 0.4220857, 1.496815, 2.427794, 0.9560819, 0.00010798, 2.065768, 3.976314, 2.428356, 0.06228592, 1.308615, 0.7090415
642.0588554934704, 0.6513474, 18.68427, 0.0003693728, 0.05715803, 0.0247327, 0.081948, 0.09158082, 0.6059264, 0.02385964, 0.04551157, 2.475426, 0.1134568, 0.2119259, 0.871693, 0.3978803, 1.627442, 2.244197, 0.8999556, 9.977839e-05, 1.940168, 3.90968, 2.319522, 0.05708143, 1.210077, 0.6374061
642.1588179495647, 0.6120722, 18.25931, 0.0003246327, 0.05007571, 0.02274951, 0.07767263, 0.08326772, 0.9872424, 0.02116464, 0.04098952, 2.849922, 0.1054648, 0.1973677, 0.8240364, 0.375063, 1.485892, 2.074485, 0.8471242, 9.219973e-05, 1.822204, 3.706575, 2.215566, 0.05231181, 2.078846, 0.5730081
642.258780405659, 0.5751653, 18.80869, 0.0002853118, 0.04387095, 0.02092534, 0.07362032, 0.07570923, 0.9100351, 0.01877404, 0.03691678, 2.620034, 0.09803573, 0.1838095, 0.7789852, 0.3535543, 1.356653, 1.917607, 0.7973942, 8.519671e-05, 1.711413, 3.514021, 2.116269, 0.04794073, 2.133849, 0.5151163
642.3587428617532, 0.5404837, 18.54483, 0.0002507536, 0.038435, 0.01924744, 0.06977942, 0.06883685, 1.67672, 0.01665347, 0.03324872, 2.40869, 0.09112998, 0.1711827, 0.736397, 0.333279, 1.238655, 1.772592, 0.7505835, 7.872561e-05, 1.607357, 3.33147, 2.021422, 0.04393489, 2.570259, 0.4630734
642.4587053178475, 0.5078934, 17.70194, 0.3593295, 0.03367262, 0.01770408, 0.06613891, 0.0625883, 1.545592, 0.01477243, 0.02994511, 6.203845, 0.08471068, 0.1594234, 0.6961372, 0.324544, 1.13092, 1.638544, 0.7065209, 7.274601e-05, 2.047861, 3.158403, 1.930827, 0.04026378, 2.37672, 0.4162885
642.5586677739418, 0.4772683, 17.33035, 0.3158059, 0.02950032, 0.01628448, 0.06268833, 0.05690695, 1.424719, 1.073901, 0.1716603, 11.22527, 0.07874356, 0.1484718, 0.6580784, 0.3059323, 1.032556, 1.514633, 0.665045, 6.722059e-05, 1.92335, 3.187652, 1.844291, 0.03689941, 2.197755, 0.3742303
642.658630230036, 0.4484898, 16.54266, 0.2775541, 0.02584501, 0.01497871, 0.05941777, 0.05174132, 1.313299, 0.9526019, 0.1546041, 14.24213, 0.07319678, 0.1382725, 0.6221004, 0.288388, 0.9427472, 1.400092, 0.6260039, 6.211486e-05, 1.806408, 3.022056, 1.761634, 0.03381616, 2.032265, 0.4954737
642.7585926861303, 0.6528196, 17.68434, 0.2439356, 0.02264261, 0.01377764, 0.05631785, 0.04704459, 1.210592, 0.8450034, 0.1392426, 13.09329, 0.06804071, 0.1287739, 0.5880893, 0.2718498, 0.8607497, 1.294214, 0.5892546, 5.739693e-05, 1.696577, 2.865062, 1.682681, 0.03099055, 1.879237, 0.4454153
642.8585551422245, 0.6134556, 17.54486, 0.214389, 0.01983702, 0.01267288, 0.05337965, 0.04277419, 1.115918, 0.8239703, 0.1254074, 12.03712, 0.06324785, 0.1199278, 0.5559377, 0.25626, 0.7858841, 1.196342, 0.5546627, 5.303735e-05, 1.787628, 2.716225, 1.607267, 0.02840103, 1.737732, 0.4004144
642.9585175983188, 0.5764652, 16.74742, 0.1884213, 0.01737906, 0.0116567, 0.05059474, 0.03889143, 1.028647, 0.8962488, 0.1129469, 12.60253, 0.0587926, 0.1116893, 0.5255439, 0.2415643, 0.7175301, 1.105871, 0.5221015, 4.90089e-05, 1.678939, 2.575119, 1.535233, 0.0260279, 1.606882, 0.35996
643.0584800544131, 0.6240752, 16.72178, 0.1655989, 0.01522567, 0.01072201, 0.04795513, 0.03536113, 0.948202, 0.7950155, 0.1017244, 11.58595, 0.05465119, 0.1040168, 0.4968117, 0.2277113, 0.6551214, 1.022242, 0.4914518, 4.528644e-05, 1.576858, 3.215803, 1.466427, 0.02385305, 1.485885, 0.3235927
643.1584425105074, 0.5864444, 15.96175, 0.1455408, 0.01333909, 0.009862266, 0.04545322, 0.03215128, 0.8740478, 0.7052167, 0.09161703, 10.65137, 0.05080149, 0.0968714, 0.4696503, 0.2146527, 0.5981408, 0.9449377, 0.4626014, 4.184671e-05, 1.480984, 3.048745, 1.400705, 0.02185994, 1.373999, 0.2908997
643.2584049666016, 0.5510828, 15.23627, 0.1279123, 0.01168627, 0.009071459, 0.04308185, 0.0292328, 0.8056929, 0.6255609, 0.08251393, 9.792185, 0.04722298, 0.09021682, 0.4439739, 0.202343, 0.5461162, 0.873479, 0.4354446, 3.866825e-05, 1.390939, 2.890365, 1.337928, 0.02003336, 1.270537, 0.2615097
643.3583674226959, 0.5178534, 14.54376, 0.112419, 0.01023826, 0.008344064, 0.0408342, 0.4786347, 0.7426836, 0.5549024, 0.07431531, 9.002301, 0.04389654, 0.08401939, 0.4197012, 0.4520225, 1.286127, 0.8074242, 0.4098821, 3.573121e-05, 1.417667, 2.740212, 1.277965, 0.01835941, 1.174867, 0.6336488
643.4583298787902, 0.4866277, 14.72105, 0.09880234, 0.008969658, 0.007674994, 0.03870381, 0.4351875, 0.684602, 0.4922249, 0.06693131, 8.276134, 0.04080442, 0.07824768, 0.3967556, 0.4261003, 1.174264, 0.7463646, 0.3858202, 3.301724e-05, 1.331471, 2.59786, 1.454162, 0.01682533, 1.0864, 0.5696304
643.5582923348844, 0.4572848, 14.05196, 0.08683497, 0.007858249, 0.007059575, 0.03668457, 0.395684, 1.005646, 0.436627, 0.06028099, 7.608542, 0.03793011, 0.07287246, 0.3750644, 0.4016647, 1.07213, 0.6899225, 0.3631708, 3.050942e-05, 1.250517, 2.462903, 1.38899, 0.01541944, 1.004595, 0.5120798
643.6582547909787, 0.4297113, 13.41328, 0.07631714, 0.006884553, 0.006493502, 0.03477067, 0.3597665, 1.435368, 0.387309, 0.05429144, 7.278536, 0.03525827, 0.06786649, 0.3545592, 0.3786304, 1.389564, 0.6377487, 0.341851, 2.819208e-05, 1.174484, 2.860209, 1.326738, 0.01413102, 0.9289497, 0.4603437
643.7582172470729, 0.4038004, 15.45025, 0.06707328, 0.006031504, 0.00597282, 0.03295662, 0.3271093, 1.323115, 0.3435616, 0.04889702, 7.374799, 0.03277464, 0.06320441, 0.3351749, 0.3569171, 1.268703, 0.5895205, 0.3217828, 2.605075e-05, 1.103075, 3.143239, 1.267276, 0.01295026, 0.8590004, 0.4138346
