 , C00, C21, C23, C25, C77, C81, C83, C89
932.4493280972604, 0.003207815, 2.576308, 1.566159, 0.3582107, 8.776223, 29.29599, 18.80422, 1.493598
932.5492905037888, 0.002751751, 2.42294, 1.958202, 0.3326221, 8.359991, 40.33596, 17.77022, 1.344263
932.6492529103173, 0.002360527, 2.278702, 2.682777, 0.3088615, 7.9635, 53.42055, 16.79308, 1.209859
932.7492153168457, 0.002024925, 2.143051, 2.535204, 0.2867982, 8.672483, 69.58219, 15.86967, 2.504943
932.8491777233742, 0.001737036, 2.015475, 2.395748, 0.266311, 8.261171, 76.07951, 16.91298, 2.25449
932.9491401299026, 0.001490077, 2.097924, 2.263963, 0.2472872, 7.869367, 79.51232, 15.98298, 2.029078
933.0491025364311, 0.001278228, 1.973035, 2.274229, 0.2296224, 7.496144, 74.34995, 16.08962, 1.826204
933.1490649429594, 0.001096499, 1.85558, 2.149129, 0.235076, 8.763009, 69.32864, 15.20489, 1.643614
933.2490273494878, 0.0009406069, 1.745117, 2.061291, 0.2182835, 8.347404, 64.58009, 14.36881, 1.47928
933.3489897560163, 0.0008068783, 1.64123, 2.133844, 0.2026906, 7.951509, 60.29624, 13.5787, 1.331376
933.4489521625447, 0.0006921623, 2.543633, 2.234751, 0.382908, 8.135565, 55.79131, 16.282, 1.198261
933.5489145690732, 0.0005937557, 2.392211, 2.111823, 0.3555552, 8.956813, 51.62296, 16.04111, 1.078455
933.6488769756016, 0.0005093399, 2.249802, 2.67296, 0.3301563, 9.17946, 49.07201, 15.15905, 0.9706272
933.7488393821301, 0.1094157, 2.115871, 2.525927, 0.3065718, 9.932283, 45.40568, 14.32549, 0.8735806
933.8488017886585, 0.09385977, 1.989913, 2.386981, 0.2846721, 9.461223, 42.01328, 15.15454, 0.786237
933.948764195187, 0.08051547, 1.871453, 2.255679, 0.2643367, 9.012503, 38.87433, 14.32123, 0.7076263
934.0487266017154, 0.06906837, 2.611457, 2.131599, 0.245454, 8.585065, 36.89465, 15.47988, 0.6368755
934.1486890082438, 0.05924873, 2.455997, 2.014344, 0.2279202, 8.540204, 34.13813, 16.67078, 0.5731985
934.2486514147722, 0.05082518, 2.309791, 2.42955, 0.2116389, 8.52159, 34.31045, 17.96244, 0.5158882
934.3486138213007, 0.6227227, 2.172288, 2.295906, 0.1965206, 8.9579, 34.21733, 16.97473, 0.4643079
934.4485762278291, 0.5341886, 2.042972, 2.169614, 0.1824823, 8.533051, 36.45197, 16.04133, 0.4178848
934.5485386343576, 0.4582416, 1.921353, 2.050268, 0.1694468, 8.128352, 33.72852, 19.20967, 0.3761033
934.648501040886, 0.3930921, 1.81882, 1.937487, 0.1573425, 7.742847, 31.20855, 18.15338, 0.3384992
934.7484634474145, 0.3372052, 1.953453, 1.83091, 0.1461028, 7.375625, 28.87686, 17.15517, 0.3046549
934.8484258539429, 0.2892638, 2.27686, 1.730196, 0.1356661, 8.325812, 26.71938, 16.21185, 0.2741945
934.9483882604713, 0.2481384, 2.141318, 1.635022, 0.1259748, 7.930942, 24.72309, 15.3204, 0.2467796
935.0483506669998, 0.2128599, 2.013845, 1.545083, 0.1169759, 8.339117, 22.87595, 14.47797, 0.2221057
935.1483130735282, 0.182597, 1.89396, 1.460091, 0.1086198, 9.059345, 21.16681, 13.68186, 0.1998988
935.2482754800566, 0.1566367, 1.781213, 1.379775, 0.1008606, 9.010135, 26.28292, 12.92953, 0.1799123
935.348237886585, 0.1343673, 1.727741, 1.303877, 0.09365573, 8.582808, 24.31924, 16.23871, 0.161924
935.4482002931135, 0.1152639, 1.624888, 1.232154, 0.08696549, 8.17575, 22.50227, 23.86427, 0.1457343
935.5481626996419, 0.09887652, 1.528158, 1.164376, 0.08075317, 7.787997, 20.82105, 22.55203, 0.1311633
935.6481251061704, 0.08481898, 1.437187, 3.061558, 0.07498462, 7.418633, 19.26544, 21.31195, 0.1180492
935.7480875126988, 0.07276004, 1.351631, 2.893149, 0.06962815, 7.687846, 17.82606, 20.14006, 0.1062462
935.8480499192273, 0.06241555, 1.271168, 2.734003, 0.06465431, 8.255136, 16.49422, 19.0326, 0.09562334
935.9480123257557, 0.05354176, 1.195495, 2.758313, 0.06003578, 9.579081, 15.26188, 17.98605, 0.0860626
936.0479747322842, 0.04592958, 1.124327, 2.606585, 0.05574716, 9.695346, 14.12162, 16.99704, 3.11598
936.1479371388126, 0.03939965, 1.57427, 2.463202, 0.0517649, 9.235522, 14.65544, 16.06241, 5.138537
936.2478995453409, 0.0337981, 2.11364, 2.857422, 0.04806711, 8.797507, 14.32823, 15.17918, 4.624769
936.3478619518694, 0.02899293, 1.987815, 2.700242, 0.04463347, 8.380266, 13.25772, 14.34451, 4.162369
936.4478243583978, 0.02487093, 1.86948, 2.551707, 0.04144511, 7.982813, 12.2672, 13.55575, 3.746201
936.5477867649263, 0.02133496, 1.758189, 2.411344, 0.03848451, 7.996395, 11.35067, 12.81035, 3.371643
936.6477491714547, 0.01830171, 1.653524, 2.278701, 0.03573539, 8.152277, 11.2329, 12.10594, 3.034535
936.7477115779832, 0.01569971, 1.55509, 2.153355, 0.03318266, 8.35931, 12.06244, 11.44026, 2.731132
936.8476739845116, 0.01346764, 1.462515, 2.034904, 0.03081228, 8.486673, 11.16122, 10.81119, 19.96859
936.9476363910401, 0.01155291, 1.375451, 1.922968, 0.02861122, 8.084174, 10.32733, 10.21671, 34.20315
937.0475987975685, 0.0099104, 1.684341, 2.303276, 0.0265674, 7.700764, 9.55574, 9.654918, 30.7834
937.147561204097, 0.008501411, 1.584072, 2.176578, 0.02466958, 8.308747, 8.8418, 9.124018, 27.70557
937.2475236106253, 0.007292743, 1.489771, 2.056849, 0.02290732, 8.092421, 8.1812, 8.622311, 24.93547
937.3474860171538, 0.006255914, 1.401085, 2.045807, 0.02127095, 8.745969, 7.569956, 8.14819, 22.44234
937.4474484236822, 0.005366494, 1.317678, 1.933272, 0.01975148, 8.331172, 7.00438, 12.12338, 20.19848
937.5474108302107, 0.004603525, 1.239237, 2.353533, 0.01834054, 8.981677, 6.481061, 11.45675, 18.17897
937.6473732367391, 0.003949029, 1.529633, 2.224071, 0.0170304, 8.555701, 5.99684, 10.82677, 16.36137
937.7473356432675, 0.003387585, 2.297012, 2.101729, 0.01581385, 8.149928, 5.548796, 10.23143, 14.72551
937.847298049796, 0.002905963, 2.16027, 1.986118, 0.01468419, 8.912537, 6.7935, 13.91175, 13.2532
937.9472604563244, 0.002492815, 2.031669, 2.208207, 0.01363524, 8.48984, 9.316013, 15.25486, 11.9281
938.0472228628529, 0.002138404, 2.134104, 2.662977, 0.01266122, 8.43629, 8.619984, 14.41604, 10.73549
938.1471852693813, 0.001834382, 2.007061, 2.516492, 0.01175677, 8.956702, 7.975957, 13.62333, 9.662118
938.2471476759098, 0.001573583, 1.88758, 2.378066, 0.01091693, 8.531911, 7.380047, 12.87422, 8.696067
938.3471100824381, 0.001349862, 1.775212, 2.247253, 0.01013709, 8.127266, 6.82866, 12.1663, 7.826604
938.4470724889666, 0.001157949, 1.669534, 2.856877, 0.009412954, 7.741812, 6.318469, 16.11065, 7.044074
938.547034895495, 0.00099332, 1.570146, 2.699727, 0.008740545, 7.37464, 5.846395, 15.22477, 6.339784
938.6469973020235, 0.0008520971, 3.027046, 2.551221, 0.008116171, 7.785777, 5.409593, 14.38759, 5.705911
938.7469597085519, 0.0007309521, 2.846846, 2.410884, 0.007536398, 7.739999, 8.538822, 13.59645, 5.135415
938.8469221150804, 0.0006270307, 2.677373, 2.701871, 0.00699804, 8.134647, 7.900859, 12.84882, 4.621958
938.9468845216088, 0.000537884, 2.517988, 2.553247, 0.1529026, 8.075283, 7.310561, 14.24829, 4.159839
939.0468469281373, 0.0004614116, 2.368092, 2.412799, 0.5165536, 7.979531, 6.764365, 22.44585, 3.743924
939.1468093346657, 0.0003958115, 3.595648, 3.148909, 1.008233, 7.601084, 6.258977, 21.21161, 3.369594
939.2467717411942, 0.0003395379, 3.381598, 2.975694, 0.9362102, 7.240585, 5.791349, 20.04523, 3.032691
939.3467341477225, 0.0002912649, 3.180291, 2.812008, 0.8693326, 8.349517, 5.358658, 18.943, 2.729472
939.4466965542509, 0.000249855, 2.990968, 2.657326, 0.8072324, 7.953522, 4.958296, 17.90137, 2.45657
939.5466589607794, 0.0002143324, 3.7565, 2.511153, 0.7495683, 7.576309, 4.587845, 16.91701, 2.210954
939.6466213673078, 0.0001838602, 3.532876, 2.37302, 0.6960235, 8.143326, 4.245072, 15.98679, 1.989895
939.7465837738363, 0.0001577203, 3.322563, 2.242485, 0.6463035, 7.757111, 6.124961, 15.10771, 1.790939
939.8465461803647, 0.0001352968, 3.12477, 2.119131, 0.6001352, 8.133046, 5.667346, 14.27698, 1.611875
939.9465085868932, 0.0001160613, 2.938752, 2.259972, 0.557265, 7.747318, 5.24392, 13.49192, 1.450714
940.0464709934216, 9.956053e-05, 3.175309, 2.135656, 0.5174571, 7.379884, 5.693322, 12.75003, 1.305667
940.1464333999501, 8.540574e-05, 2.986283, 2.018178, 0.4804929, 7.029877, 5.919072, 12.04894, 1.175122
940.2463958064785, 7.326338e-05, 2.808509, 1.907163, 0.4461692, 8.001841, 8.714321, 11.3864, 1.057629
940.346358213007, 6.284733e-05, 2.641318, 1.802254, 0.4142974, 7.622335, 8.063246, 10.76029, 0.9518836
940.4463206195353, 5.391215e-05, 2.48408, 1.703116, 0.3847024, 7.912803, 7.460814, 10.16861, 0.856711
940.5462830260637, 4.624732e-05, 2.424699, 1.609431, 0.3572214, 7.866102, 6.903393, 9.609461, 0.7710541
940.6462454325922, 3.967221e-05, 2.595286, 1.5209, 0.3317035, 7.713754, 6.387618, 9.08106, 0.6939616
940.7462078391206, 3.403191e-05, 2.440788, 1.929171, 0.3080085, 7.898998, 5.910378, 8.581716, 0.6245769
940.8461702456491, 2.91935e-05, 2.295488, 1.823052, 0.2860062, 8.323916, 5.468795, 8.109828, 0.5621296
940.9461326521775, 2.504298e-05, 2.158837, 1.72277, 0.2655755, 7.929136, 5.060204, 7.663888, 0.505926
941.046095058706, 2.148255e-05, 2.651876, 1.628004, 0.2466043, 8.04322, 4.682139, 7.24247, 0.4553418
941.1460574652344, 1.842832e-05, 2.494009, 1.538451, 0.2289883, 8.392041, 4.332322, 6.844224, 0.4098152
941.2460198717629, 1.580832e-05, 2.345541, 1.614058, 0.2126307, 7.99403, 4.00864, 6.467877, 0.3688405
941.3459822782913, 1.356081e-05, 2.20591, 1.525273, 0.1974415, 7.614895, 3.709141, 6.112224, 0.3319626
941.4459446848197, 1.163283e-05, 2.807716, 1.441371, 0.1833375, 7.253742, 3.432019, 5.776128, 0.2987718
941.5459070913481, 9.978959e-06, 2.796502, 1.362084, 0.1702409, 6.909717, 3.175602, 5.458513, 0.2688996
941.6458694978766, 8.560224e-06, 2.630025, 1.287159, 0.1580798, 6.582008, 2.938343, 5.158362, 0.2420141
941.745831904405, 7.343194e-06, 2.47346, 1.302317, 0.1467875, 6.269842, 2.71881, 13.05072, 0.2178167
941.8457943109335, 6.299192e-06, 2.676332, 1.23068, 0.1363018, 5.97248, 2.515679, 12.3331, 0.1960387
941.9457567174619, 5.403619e-06, 2.51701, 1.284343, 0.1265652, 5.689222, 2.327724, 11.65493, 0.176438
942.0457191239904, 4.635372e-06, 2.367172, 1.492237, 0.1175241, 6.989511, 2.153813, 11.01405, 0.1587972
942.1456815305188, 3.976349e-06, 2.226254, 1.410153, 0.1091288, 7.578249, 1.992894, 10.40842, 0.1429201
942.2456439370472, 3.41102e-06, 2.093725, 1.58409, 0.1013333, 7.218833, 1.843999, 9.836085, 0.1286305
942.3456063435757, 2.926066e-06, 2.095603, 1.496953, 0.09409463, 9.297885, 1.706228, 9.295223, 0.1157696
942.4455687501041, 2.51006e-06, 1.970852, 1.414609, 0.08737304, 13.19137, 1.57875, 8.784101, 0.1041945
942.5455311566325, 2.153198e-06, 4.652466, 1.336795, 0.08113161, 16.68434, 1.460796, 8.301085, 0.09377679
942.6454935631609, 1.847072e-06, 4.375504, 1.26326, 0.07533602, 17.80502, 1.351655, 7.844629, 0.08440067
942.7454559696894, 1.584469e-06, 4.224531, 1.193771, 0.06995445, 18.63731, 1.250669, 7.413272, 0.07596201
942.8454183762178, 1.3592e-06, 3.973044, 1.128105, 0.0649573, 17.75339, 1.157227, 7.005635, 0.06836707
942.9453807827463, 1.165959e-06, 4.952307, 1.06605, 0.06031712, 17.88368, 1.070767, 6.620412, 0.0615315
943.0453431892747, 1.000192e-06, 4.657495, 1.168189, 0.05600841, 17.95295, 0.9907667, 6.256371, 0.05537937
943.1453055958032, 8.579917e-07, 4.380234, 2.227171, 0.05200749, 17.47463, 0.9167433, 5.912349, 0.04984235
943.2452680023316, 7.360087e-07, 4.119478, 2.10466, 0.04829236, 16.64586, 0.8482505, 5.587243, 0.04485895
943.3452304088601, 6.313684e-07, 3.945252, 1.988887, 0.04484263, 15.85639, 0.784875, 5.280014, 0.0403738
943.4451928153885, 5.416051e-07, 3.710391, 1.879483, 0.04163933, 16.16482, 0.7262344, 9.747787, 0.03633709
943.5451552219168, 4.646036e-07, 3.489511, 1.776097, 0.03866486, 16.16249, 0.6719751, 9.211781, 0.03270398
943.6451176284453, 3.985496e-07, 4.192076, 1.678398, 0.03590286, 15.53951, 0.6217697, 9.98308, 0.02943413
943.7450800349737, 3.418868e-07, 4.282493, 1.586073, 0.03333816, 15.76639, 0.5753153, 9.434134, 0.02649121
943.8450424415022, 2.932798e-07, 4.027556, 1.992402, 0.03095667, 15.28976, 0.5323316, 8.915375, 0.02384252
943.9450048480306, 2.515834e-07, 3.787795, 1.882804, 0.0287453, 14.56461, 0.4925594, 8.42514, 0.02145867
944.0449672545591, 2.158151e-07, 3.562307, 3.05918, 0.0266919, 15.25705, 0.4557587, 7.961863, 0.01931316
944.1449296610875, 1.851321e-07, 3.350242, 2.890902, 0.02478519, 15.31369, 0.4217075, 7.524059, 0.01738216
944.244892067616, 1.588114e-07, 3.150802, 2.73188, 0.02301467, 15.01345, 0.3902004, 8.629418, 0.01564424
944.3448544741444, 1.362327e-07, 3.514766, 3.143385, 0.02137064, 14.3014, 0.3610472, 8.154908, 0.01408007
944.4448168806729, 1.168642e-07, 3.353417, 2.970475, 0.01984404, 13.62313, 0.3340722, 7.70649, 0.0126723
944.5447792872013, 1.002493e-07, 3.153788, 3.528869, 0.01842649, 13.51398, 0.3091126, 8.659228, 0.01140528
944.6447416937297, 8.599656e-08, 2.966042, 3.334754, 0.01711021, 12.87305, 0.2860178, 13.39943, 0.01026494
944.7447041002581, 7.37702e-08, 3.448514, 3.658439, 0.01588795, 12.93579, 0.2646485, 12.66262, 0.009238617
944.8446665067866, 6.328209e-08, 3.698896, 3.457196, 0.01475301, 12.7738, 0.2448758, 11.96634, 0.008314908
944.944628913315, 5.42851e-08, 3.4787, 3.267024, 0.01369914, 12.16797, 0.2265803, 11.30834, 0.007483556
945.0445913198434, 4.656724e-08, 3.271612, 3.087312, 0.01272055, 12.74613, 0.2096518, 10.68652, 0.006735324
945.1445537263719, 3.994665e-08, 3.501591, 3.449057, 0.01181187, 12.14162, 0.193988, 13.2115, 0.006061904
945.2445161329003, 3.426733e-08, 4.913641, 3.259332, 0.01096809, 11.86558, 0.1794945, 17.63734, 0.005455814
945.3444785394288, 2.939545e-08, 4.621132, 4.027622, 0.01018459, 11.30283, 0.1660839, 19.55943, 0.004910323
945.4444409459572, 2.521622e-08, 4.346035, 3.806071, 0.009457065, 11.38365, 0.1536753, 19.10833, 0.004419372
945.5444033524857, 2.163116e-08, 4.087316, 3.596708, 0.3915628, 11.18407, 0.1421937, 18.88712, 0.003977508
945.644365759014, 1.85558e-08, 4.020516, 3.398861, 1.106624, 10.65364, 0.1315699, 17.84856, 0.003579824
945.7443281655425, 1.591767e-08, 3.781174, 3.211897, 1.027573, 10.14837, 0.1217399, 16.86711, 0.003221901
945.8442905720709, 1.365462e-08, 4.647348, 3.035218, 0.9541693, 10.18901, 0.1126443, 16.81792, 0.002899764
945.9442529785994, 1.17133e-08, 4.370691, 2.868258, 0.8860089, 9.705772, 0.1042283, 21.1868, 0.002609836
946.0442153851278, 1.004799e-08, 4.123192, 2.710481, 0.8227175, 9.829755, 0.09644109, 20.02179, 0.002348896
946.1441777916563, 8.61944e-09, 4.88893, 2.561384, 0.7639472, 10.06029, 0.08923566, 18.92084, 0.002114045
946.2441401981847, 7.393991e-09, 5.317692, 2.420488, 0.7093752, 10.56004, 0.08256858, 20.16561, 0.001902676
946.3441026047132, 6.342768e-09, 5.001129, 3.740933, 0.6587015, 10.7232, 0.07639962, 19.05676, 0.00171244
946.4440650112416, 5.440999e-09, 4.703411, 3.535153, 0.6116476, 10.21463, 0.07069156, 19.30223, 0.001541224
946.5440274177701, 4.667438e-09, 6.012671, 3.760869, 0.567955, 9.730175, 0.06540996, 20.18365, 0.001387127
946.6439898242984, 4.003855e-09, 5.654737, 4.597976, 0.5273835, 9.2687, 0.06052297, 20.43127, 0.394721
946.7439522308268, 3.434617e-09, 5.318109, 4.345051, 0.4897102, 8.829111, 0.0560011, 20.11881, 0.3552554
946.8439146373553, 2.946308e-09, 5.001521, 4.10604, 0.4547281, 9.464437, 0.05181708, 19.01253, 0.3197358
946.9438770438837, 2.527423e-09, 4.70378, 3.880176, 0.8893788, 9.015565, 0.04794566, 17.96707, 0.2877675
947.0438394504122, 2.168093e-09, 5.318985, 3.666736, 1.949622, 8.587981, 0.04436348, 16.97911, 0.2589956
947.1438018569406, 1.859849e-09, 5.002345, 3.465037, 2.007437, 8.180677, 0.04104894, 19.88801, 0.2331003
947.2437642634691, 1.595429e-09, 4.704555, 3.274433, 2.076384, 8.314532, 0.03798205, 18.79441, 0.2097941
947.3437266699975, 1.368603e-09, 4.424492, 3.094314, 1.928059, 9.185107, 0.03514428, 17.76096, 0.1888182
947.443689076526, 1.174025e-09, 4.161101, 2.924103, 1.790329, 9.36581, 0.03251854, 16.78432, 0.1699395
947.5436514830544, 1.007111e-09, 3.91339, 2.763254, 1.662439, 8.921616, 0.03008897, 19.38689, 3.194954
947.6436138895829, 8.639271e-10, 3.680426, 2.611254, 1.543683, 8.498488, 0.02784093, 18.32085, 2.875511
947.7435762961112, 7.411002e-10, 4.241361, 2.467615, 1.858992, 8.095428, 0.02576084, 23.06853, 2.588008
947.8435387026396, 6.35736e-10, 3.988872, 2.331877, 1.726196, 7.711484, 0.02383617, 21.80005, 2.32925
947.9435011091681, 5.453517e-10, 3.751414, 2.203605, 1.602887, 7.34575, 0.02205529, 20.60132, 2.096364
948.0434635156965, 4.678176e-10, 3.528092, 2.08239, 1.488386, 6.997361, 0.02040747, 19.4685, 1.886762
948.143425922225, 4.013067e-10, 3.318064, 1.967842, 1.382064, 7.573577, 0.01888276, 22.84989, 1.698117
948.2433883287534, 3.442518e-10, 3.120539, 1.859596, 1.283337, 8.155685, 0.01747197, 21.59343, 1.528334
948.3433507352819, 2.953086e-10, 2.934773, 1.757304, 1.191663, 7.768884, 0.01616658, 20.40606, 1.375526
948.4433131418103, 2.533238e-10, 2.760066, 1.660638, 1.106537, 7.400427, 0.01495873, 19.28398, 1.237996
948.5432755483388, 2.173081e-10, 2.595758, 1.56929, 1.027492, 7.049445, 0.01384111, 18.2236, 1.114217
948.6432379548672, 1.864128e-10, 2.441233, 2.322624, 0.9540942, 7.198716, 0.012807, 17.22153, 1.002814
948.7432003613956, 1.5991e-10, 2.295906, 2.194861, 0.8859391, 7.440729, 0.01185014, 16.27456, 0.9025491
948.843162767924, 1.371751e-10, 2.15923, 2.074127, 0.8226526, 7.524153, 0.01096478, 17.86687, 0.8123091
948.9431251744525, 1.176726e-10, 2.118793, 2.517329, 0.763887, 7.167304, 0.01014557, 26.07473, 0.7310917
949.0430875809809, 1.009428e-10, 1.992661, 2.693049, 0.7093192, 6.827378, 0.009387558, 24.64095, 0.6579947
949.1430499875094, 8.659145e-11, 2.95667, 2.544911, 0.6586495, 8.571489, 0.008686184, 23.286, 0.5922061
949.2430123940378, 7.428051e-11, 2.780659, 2.404921, 0.6115993, 8.164968, 0.008037211, 22.00556, 0.5329953
949.3429748005663, 6.371985e-11, 2.615126, 2.357559, 0.6604788, 7.777726, 0.007436725, 20.79553, 0.4797046
949.4429372070947, 5.466063e-11, 3.125893, 2.227875, 0.6132979, 7.40885, 0.006881103, 19.65203, 0.4317422
949.5428996136231, 4.688938e-11, 3.298453, 2.105325, 0.5694874, 7.057468, 0.006366994, 18.57142, 3.425557
949.6428620201516, 4.022299e-11, 3.102095, 1.989515, 0.5288064, 6.722752, 0.005891295, 19.88215, 3.083058
949.74282442668, 3.450438e-11, 2.917427, 2.744709, 0.4910315, 6.403911, 0.005451138, 19.67572, 2.774804
949.8427868332084, 2.95988e-11, 2.743752, 2.947559, 0.455955, 7.56351, 0.005043866, 18.5938, 2.497369
949.9427492397368, 2.539066e-11, 2.925371, 2.78542, 0.601127, 7.659662, 0.004667022, 22.23276, 2.247674
950.0427116462653, 2.17808e-11, 2.972303, 3.069929, 0.5581859, 7.296385, 0.004318334, 21.01023, 2.73144
950.1426740527937, 1.868416e-11, 2.795362, 2.901059, 0.5183123, 8.22992, 0.003995697, 19.85493, 2.458342
950.2426364593222, 1.602779e-11, 2.628953, 2.741478, 1.046172, 7.839598, 0.003697166, 18.76315, 2.212548
950.3425988658506, 1.374907e-11, 2.472451, 3.307421, 0.9714393, 8.206806, 0.003420939, 19.40268, 1.994882
950.4425612723791, 1.179433e-11, 2.325266, 3.289361, 0.9020452, 7.81758, 0.003165349, 18.33577, 8.267174
950.5425236789075, 1.01175e-11, 2.186842, 3.108421, 0.8376082, 7.446814, 0.002928856, 19.78616, 7.440594
950.642486085436, 8.679065e-12, 2.535235, 2.937433, 0.7777743, 7.938581, 0.002710032, 18.69817, 12.60419
950.7424484919644, 7.445139e-12, 2.384312, 2.775852, 0.7222145, 8.010676, 0.002507556, 17.67, 11.34398
950.8424108984927, 6.386644e-12, 3.371732, 2.623159, 0.6706236, 7.630752, 0.002320209, 16.69837, 10.20977
950.9423733050212, 5.478638e-12, 3.171013, 2.478865, 0.622718, 7.268847, 0.002146858, 15.78017, 9.188963
951.0423357115496, 4.699725e-12, 2.982242, 2.439619, 0.5782346, 6.924105, 0.00198646, 18.12746, 8.270219
951.1422981180781, 4.031552e-12, 2.804708, 2.305421, 0.5369288, 6.917604, 0.001838045, 17.87493, 7.443334
951.2422605246065, 3.458376e-12, 3.14772, 2.178605, 0.4985737, 8.204172, 0.001700719, 16.89203, 6.699124
951.342222931135, 2.966689e-12, 2.960336, 2.8484, 0.4629584, 7.815071, 0.001573652, 17.11389, 6.029323
951.4421853376634, 2.544907e-12, 2.784107, 2.691716, 0.4298873, 8.88541, 0.00145608, 16.64325, 5.426491
951.5421477441919, 2.183091e-12, 2.661452, 2.54365, 0.3991786, 8.464, 0.001347291, 19.71432, 4.883932
951.6421101507203, 1.872715e-12, 2.503015, 2.40373, 0.3706636, 8.062575, 0.001246631, 18.63028, 4.395619
951.7420725572488, 1.606466e-12, 2.621755, 2.592604, 0.3441854, 7.68019, 0.001153491, 17.60585, 4.881279
951.8420349637772, 1.37807e-12, 2.565999, 2.449991, 0.3195988, 8.415658, 0.00106731, 16.63774, 4.393232
951.9419973703056, 1.182146e-12, 2.413244, 2.315222, 0.2967685, 8.016526, 0.0009875678, 15.72288, 4.472456
952.041959776834, 1.014077e-12, 2.269583, 3.342583, 0.275569, 7.636324, 0.0009137834, 19.34677, 4.025285
952.1419221833625, 8.699033e-13, 2.134475, 3.158715, 0.2558839, 7.274155, 0.0008455117, 19.77012, 3.622823
952.2418845898909, 7.462268e-13, 2.007409, 2.984961, 0.237605, 8.197259, 0.0007823408, 18.68301, 3.510225
952.3418469964193, 6.401337e-13, 1.887908, 3.179511, 0.2206319, 8.00056, 0.0007238896, 17.65568, 3.159261
952.4418094029478, 5.491242e-13, 1.77552, 3.647878, 0.2048712, 9.633596, 0.0006698055, 16.68484, 2.843387
952.5417718094762, 4.710537e-13, 1.669823, 3.447217, 0.1902364, 9.603718, 0.0006197622, 15.76738, 2.559095
952.6417342160047, 4.040827e-13, 1.570419, 3.257593, 0.1766469, 9.14824, 0.0005734577, 14.90037, 2.303228
952.7416966225331, 3.466332e-13, 1.476931, 3.838947, 0.1640283, 8.714364, 0.0005306129, 14.08103, 2.072944
952.8416590290616, 2.973514e-13, 1.389009, 3.944798, 0.152311, 8.64877, 0.0004909691, 13.30675, 4.05011
952.9416214355899, 2.550762e-13, 1.306321, 3.727803, 0.1414308, 8.238583, 0.0004542872, 16.40858, 3.645167
953.0415838421184, 2.188113e-13, 1.228556, 3.522745, 0.1313278, 8.330808, 0.000420346, 15.50632, 3.28071
953.1415462486468, 1.877023e-13, 1.15542, 3.328967, 0.1219465, 7.9357, 0.0003889406, 15.58446, 2.952694
953.2415086551753, 1.610162e-13, 1.086637, 3.145848, 0.1132353, 7.559332, 0.0003598816, 21.22223, 2.657474
953.3414710617037, 1.38124e-13, 1.256034, 2.972802, 0.1051464, 8.479184, 0.0003329936, 20.05527, 2.39177
953.4414334682322, 1.184866e-13, 1.650054, 2.809275, 0.09763537, 8.534111, 0.0003081146, 18.95248, 2.152633
953.5413958747606, 1.01641e-13, 1.551826, 2.654743, 0.09066085, 8.129362, 0.0002850944, 17.91033, 1.937405
953.6413582812891, 8.719045e-14, 1.459446, 2.508711, 0.08418455, 8.143713, 0.0002637941, 16.92549, 1.743697
953.7413206878175, 7.479435e-14, 1.372565, 2.370713, 0.07817088, 8.638126, 0.0002440852, 15.9948, 1.569356
953.841283094346, 6.416064e-14, 1.290856, 2.240305, 0.0725868, 9.293433, 0.0002258488, 15.11528, 1.412447
953.9412455008743, 5.503875e-14, 1.214011, 2.117071, 0.06740161, 8.852672, 0.0002089749, 15.85552, 1.271225
954.0412079074027, 4.721374e-14, 1.141741, 2.000616, 0.06258682, 8.432814, 0.0001933617, 14.98366, 1.144124
954.1411703139312, 0.361867, 1.307454, 1.890566, 0.05811597, 8.032868, 0.000178915, 15.33889, 1.029731
954.2411327204596, 0.8211052, 1.229621, 1.977101, 0.0539645, 7.651892, 0.0001655477, 15.89577, 0.9267747
954.3410951269881, 1.273763, 2.482985, 1.868345, 0.8081064, 9.055295, 0.0001531791, 18.61638, 0.8341126
954.4410575335165, 1.092669, 2.335172, 2.016969, 0.7503799, 9.045839, 0.0001417346, 17.59271, 2.229851
954.541019940045, 1.384752, 2.196159, 2.61494, 0.696777, 8.756535, 0.0001311451, 16.62533, 2.006903
954.6409823465734, 1.187878, 2.065422, 2.471098, 0.6470032, 9.069153, 0.0001213469, 15.71114, 1.806246
954.7409447531019, 1.018994, 1.942467, 2.335169, 0.600785, 8.639028, 0.0001122807, 14.84723, 1.625651
954.8409071596303, 0.8741212, 1.826831, 5.900839, 0.5578683, 9.249604, 0.0001038918, 17.96562, 1.463113
954.9408695661588, 0.7498451, 1.71808, 10.836, 0.5180174, 8.810921, 6.748215, 16.97773, 1.316826
955.0408319726871, 0.6432376, 1.615802, 15.32208, 0.4810131, 8.393044, 6.244034, 16.04417, 1.185166
955.1407943792155, 0.5517868, 1.613441, 18.85975, 0.4466523, 8.974459, 5.777522, 15.16194, 1.066669
955.240756785744, 0.4733378, 1.819282, 22.12798, 0.414746, 9.465264, 5.345865, 14.32822, 0.9600195
955.3407191922724, 0.4060421, 1.785115, 28.74271, 0.3851189, 9.016353, 4.946458, 13.54035, 0.8640335
955.4406815988009, 0.348314, 2.432034, 35.05156, 0.3576082, 8.588732, 7.909722, 12.7958, 0.7776445
955.5406440053293, 0.2987933, 2.352654, 33.12345, 0.3320627, 8.793404, 7.318761, 12.09219, 0.6998929
