 , C00, C07, C08, C16, C18, C24, C25, C29, C32, C36, C39, C44, C45, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
434.982428602995, 1.955814, 0.004339329, 1.306908e-11, 0.09657812, 0.06844246, 0.002004409, 0.03735375, 2.452696e-15, 1.156416, 0.7551819, 0.6876544, 1.348634, 1.034147, 0.14675
435.0823786095674, 2.488986, 0.004131381, 1.145895e-11, 0.8492764, 0.06347476, 0.0018951, 0.03527754, 2.275733e-15, 1.064077, 0.7163006, 0.649662, 1.274635, 1.529242, 0.1373944
435.1823286161398, 3.993829, 0.003933399, 1.004719e-11, 0.7756296, 0.05886763, 0.001791752, 0.03331674, 2.111539e-15, 0.9791117, 0.6794211, 0.6137686, 1.602353, 1.438676, 0.1286353
435.2822786227122, 7.729776, 0.003744904, 8.809357e-12, 0.7083691, 0.0545949, 0.00169404, 0.03146492, 1.959191e-15, 0.9009305, 0.6444404, 0.5798582, 1.514432, 1.353473, 0.1204346
435.3822286292845, 7.882578, 0.003565442, 7.72403e-12, 0.6469414, 0.4846333, 0.001601657, 0.02971602, 1.817835e-15, 0.8289921, 0.6112608, 0.5478215, 1.431335, 1.273317, 0.1127566
435.4821786358569, 7.406332, 0.00339458, 6.772417e-12, 0.5908404, 0.4494576, 0.001514311, 0.02806434, 1.686678e-15, 0.7627978, 0.5797894, 0.5175547, 1.352798, 1.197908, 0.1055682
435.5821286424293, 7.839715, 0.003231906, 5.938044e-12, 0.5396044, 0.4168351, 0.001431729, 0.02650446, 1.564983e-15, 0.7018892, 0.5499384, 0.4889601, 1.27857, 1.126964, 0.09883803
435.6820786490017, 7.366058, 0.003077028, 5.206468e-12, 0.4928114, 0.3865803, 0.001353651, 0.02503128, 1.452069e-15, 0.645844, 0.5216243, 0.4619454, 1.208415, 1.060222, 0.09253693
435.782028655574, 6.921018, 0.002929572, 4.565022e-12, 0.4500762, 0.3585215, 0.00127983, 0.02363999, 1.347302e-15, 0.8792626, 0.4947679, 0.4364232, 1.197365, 0.9974331, 0.08663753
435.8819786621464, 6.502866, 0.002789182, 4.002604e-12, 0.6927996, 0.3324993, 0.001210036, 0.02232602, 1.250094e-15, 0.8090543, 0.4838499, 0.4123111, 1.131666, 0.9383623, 0.08111423
435.9819286687188, 6.109978, 0.00265552, 3.509477e-12, 0.632722, 0.3083658, 0.001144047, 0.02108509, 1.159899e-15, 0.7444521, 0.4589384, 0.7802808, 1.069571, 1.056873, 0.07594305
436.0818786752912, 5.740828, 0.002528263, 3.077104e-12, 0.7296395, 0.285984, 0.001081657, 0.01991313, 1.076212e-15, 0.6850083, 0.4353095, 0.7371708, 1.010884, 0.9942822, 0.07110154
436.1818286818636, 5.39398, 0.002407104, 2.698e-12, 0.8991029, 0.2652267, 0.00102267, 0.01880632, 9.985634e-16, 0.630311, 0.4128972, 0.9565276, 0.9554168, 0.9353981, 0.06656869
436.281778688436, 5.068089, 0.002291752, 2.365602e-12, 1.210871, 0.245976, 0.000966899, 0.01776102, 9.265168e-16, 0.5799813, 0.3916387, 0.9517778, 1.876474, 0.8800012, 0.06232481
436.3817286950083, 4.761887, 0.002181927, 2.074156e-12, 1.105868, 0.2281225, 0.0009141698, 0.1838376, 8.596684e-16, 0.5336703, 0.3714748, 0.8991928, 1.773512, 0.8278852, 0.05835149
